PC Time,Fix Type,Velocity,clock drift,X,drift_rate,clock bias,RTC,Temp,LCD_Temp,Sensor_Temp,CH1_SA,CH1,CH1_Elev,CH1_Azmth,CH2_SA,CH2,CH2_Elev,CH2_Azmth,CH3_SA,CH3,CH3_Elev,CH3_Azmth,CH4_SA,CH4,CH4_Elev,CH4_Azmth,CH5_SA,CH5,CH5_Elev,CH5_Azmth,CH6_SA,CH6,CH6_Elev,CH6_Azmth,CH7_SA,CH7,CH7_Elev,CH7_Azmth,CH8_SA,CH8,CH8_Elev,CH8_Azmth,CH9_SA,CH9,CH9_Elev,CH9_Azmth,CH10_SA,CH10,CH10_Elev,CH10_Azmth,CH11_SA,CH11,CH11_Elev,CH11_Azmth,CH12_SA,CH12,CH12_Elev,CH12_Azmth,vel_lon,vel_lat,vel_alt
05-22-2020  01:59:10,,0.000000,-0.096254,0.008216,0.002384,0.001959,0.000000,30,0,0,16,43.29,0,0,65,45.20,0,0,72,45.20,0,0,78,43.70,0,0,207,0.00,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,0.000,0.000,0.000
05-22-2020  01:59:11,,0.000000,-0.095568,0.011220,0.003253,0.001960,0.000000,30,0,0,16,43.33,0,0,65,45.40,0,0,72,45.50,0,0,78,43.90,0,0,207,0.00,0,0,16,43.33,0,0,16,43.33,0,0,16,43.33,0,0,16,43.33,0,0,16,43.33,0,0,16,43.33,0,0,16,43.33,0,0,0.000,0.000,0.000
05-22-2020  01:59:12,,0.000000,-0.095570,0.000029,0.003254,0.001960,0.000000,30,0,0,16,43.31,0,0,65,45.30,0,0,72,45.40,0,0,78,43.90,0,0,207,0.00,0,0,16,43.31,0,0,16,43.31,0,0,16,43.31,0,0,16,43.31,0,0,16,43.31,0,0,16,43.31,0,0,16,43.31,0,0,0.000,0.000,0.000
05-22-2020  01:59:13,,0.000000,-0.095988,0.006840,0.003857,0.001961,0.000000,30,0,0,16,43.40,0,0,65,45.00,0,0,72,45.10,0,0,78,43.50,0,0,207,0.00,0,0,16,43.40,0,0,16,43.40,0,0,16,43.40,0,0,16,43.40,0,0,16,43.40,0,0,16,43.40,0,0,16,43.40,0,0,0.000,0.000,0.000
05-22-2020  01:59:14,,0.000000,-0.095584,0.006603,0.004322,0.001961,0.000000,30,0,0,16,43.21,0,0,65,44.90,0,0,72,45.00,0,0,78,43.40,0,0,207,0.00,0,0,16,43.21,0,0,16,43.21,0,0,16,43.21,0,0,16,43.21,0,0,16,43.21,0,0,16,43.21,0,0,16,43.21,0,0,0.000,0.000,0.000
05-22-2020  01:59:15,,0.000000,-0.095334,0.004103,0.004192,0.001962,0.000000,30,0,0,16,43.36,0,0,65,45.20,0,0,72,45.20,0,0,78,43.60,0,0,207,0.00,0,0,16,43.36,0,0,16,43.36,0,0,16,43.36,0,0,16,43.36,0,0,16,43.36,0,0,16,43.36,0,0,16,43.36,0,0,0.000,0.000,0.000
05-22-2020  01:59:16,,0.000000,-0.096128,0.004103,0.004192,0.001962,0.000000,30,0,0,16,43.28,0,0,65,45.40,0,0,72,45.50,0,0,78,43.80,0,0,207,0.00,0,0,16,43.28,0,0,16,43.28,0,0,16,43.28,0,0,16,43.28,0,0,16,43.28,0,0,16,43.28,0,0,16,43.28,0,0,0.000,0.000,0.000
05-22-2020  01:59:17,,0.000000,-0.095510,0.002884,0.004433,0.001963,0.000000,30,0,0,16,43.20,0,0,65,45.40,0,0,72,45.40,0,0,78,43.80,0,0,207,0.00,0,0,16,43.20,0,0,16,43.20,0,0,16,43.20,0,0,16,43.20,0,0,16,43.20,0,0,16,43.20,0,0,16,43.20,0,0,0.000,0.000,0.000
05-22-2020  01:59:18,,0.000000,-0.095422,0.001436,0.004225,0.001963,0.000000,30,0,0,16,43.33,0,0,65,45.20,0,0,72,45.10,0,0,78,43.50,0,0,207,0.00,0,0,16,43.33,0,0,16,43.33,0,0,16,43.33,0,0,16,43.33,0,0,16,43.33,0,0,16,43.33,0,0,16,43.33,0,0,0.000,0.000,0.000
05-22-2020  01:59:19,,0.000000,-0.096077,0.010718,0.005222,0.001963,0.000000,30,0,0,16,43.29,0,0,65,45.00,0,0,72,44.90,0,0,78,43.40,0,0,207,0.00,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,0.000,0.000,0.000
05-22-2020  01:59:20,,0.000000,-0.095833,0.003998,0.005605,0.001964,0.000000,30,0,0,16,43.23,0,0,65,45.20,0,0,72,45.20,0,0,78,43.50,0,0,207,0.00,0,0,16,43.23,0,0,16,43.23,0,0,16,43.23,0,0,16,43.23,0,0,16,43.23,0,0,16,43.23,0,0,16,43.23,0,0,0.000,0.000,0.000
05-22-2020  01:59:21,,0.000000,-0.095743,0.001471,0.004930,0.001964,0.000000,30,0,0,16,43.29,0,0,65,45.40,0,0,72,45.40,0,0,78,43.70,0,0,207,0.00,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,0.000,0.000,0.000
05-22-2020  01:59:22,,0.000000,-0.095701,0.000687,0.003877,0.001965,0.000000,30,0,0,16,43.20,0,0,65,45.40,0,0,72,45.40,0,0,78,43.80,0,0,207,0.00,0,0,16,43.20,0,0,16,43.20,0,0,16,43.20,0,0,16,43.20,0,0,16,43.20,0,0,16,43.20,0,0,16,43.20,0,0,0.000,0.000,0.000
