Offset Frequency (Hz),Phase Noise (dBc/Hz)
+3.88282025801e+000,-8.65449184955e+001
+3.95274888473e+000,-8.67637181170e+001
+4.02393690862e+000,-8.72272391110e+001
+4.09640701111e+000,-8.76417242424e+001
+4.17018228212e+000,-8.76974339170e+001
+4.24528622739e+000,-8.81607764731e+001
+4.32174277604e+000,-8.82561908511e+001
+4.39957628810e+000,-8.81295645490e+001
+4.47881156235e+000,-8.85927089434e+001
+4.55947384417e+000,-8.86509778854e+001
+4.64158883361e+000,-8.90831583227e+001
+4.72518269359e+000,-8.95460827071e+001
+4.81028205818e+000,-8.96849045768e+001
+4.89691404115e+000,-8.95581856520e+001
+4.98510624459e+000,-8.98246151126e+001
+5.07488676766e+000,-9.02872080849e+001
+5.16628421561e+000,-9.06277202152e+001
+5.25932770886e+000,-9.04474079010e+001
+5.35404689227e+000,-9.05100010214e+001
+5.45047194461e+000,-9.08823226519e+001
+5.54863358815e+000,-9.13356667917e+001
+5.64856309846e+000,-9.17976681637e+001
+5.75029231439e+000,-9.21306390007e+001
+5.85385364818e+000,-9.22661201836e+001
+5.95928009583e+000,-9.22427446431e+001
+6.06660524757e+000,-9.23418515230e+001
+6.17586329859e+000,-9.24270288665e+001
+6.28708905992e+000,-9.25296542716e+001
+6.40031796953e+000,-9.28295047362e+001
+6.51558610364e+000,-9.32220462549e+001
+6.63293018816e+000,-9.34562324027e+001
+6.75238761044e+000,-9.35863684701e+001
+6.87399643118e+000,-9.37198340421e+001
+6.99779539652e+000,-9.38673677129e+001
+7.12382395042e+000,-9.41632959241e+001
+7.25212224722e+000,-9.44828262888e+001
+7.38273116442e+000,-9.47472072834e+001
+7.51569231572e+000,-9.48162544156e+001
+7.65104806427e+000,-9.51088060264e+001
+7.78884153618e+000,-9.54426767730e+001
+7.92911663423e+000,-9.56755708897e+001
+8.07191805189e+000,-9.58342616877e+001
+8.21729128755e+000,-9.58637837789e+001
+8.36528265901e+000,-9.64901220082e+001
+8.51593931825e+000,-9.67707247552e+001
+8.66930926644e+000,-9.67997771867e+001
+8.82544136923e+000,-9.68009832294e+001
+8.98438537235e+000,-9.69888297518e+001
+9.14619191741e+000,-9.71293575041e+001
+9.31091255809e+000,-9.73971233587e+001
+9.47859977652e+000,-9.77169147041e+001
+9.64930700003e+000,-9.79854237429e+001
+9.82308861817e+000,-9.82082598227e+001
+1.00000000000e+001,-9.82848652188e+001
+1.01800975118e+001,-9.85429708519e+001
+1.03634385350e+001,-9.88374133717e+001
+1.05500814844e+001,-9.90683440425e+001
+1.07400858268e+001,-9.92411625475e+001
+1.09335121002e+001,-9.93429103222e+001
+1.11304219327e+001,-9.97329036625e+001
+1.13308780622e+001,-9.99896093897e+001
+1.15349443568e+001,-1.00250862938e+002
+1.17426858345e+001,-1.00424982945e+002
+1.19541686846e+001,-1.00462633592e+002
+1.21694602882e+001,-1.00918356037e+002
+1.23886292399e+001,-1.00922158263e+002
+1.26117453700e+001,-1.00979814201e+002
+1.28388797661e+001,-1.01401776183e+002
+1.30701047961e+001,-1.01524560491e+002
+1.33054941314e+001,-1.01866330078e+002
+1.35451227700e+001,-1.02024599829e+002
+1.37890670608e+001,-1.02086743771e+002
+1.40374047276e+001,-1.02513237637e+002
+1.42902148939e+001,-1.02729894320e+002
+1.45475781085e+001,-1.02942463991e+002
+1.48095763705e+001,-1.03134117418e+002
+1.50762931560e+001,-1.03347696964e+002
+1.53478134445e+001,-1.03501859736e+002
+1.56242237458e+001,-1.03691497452e+002
+1.59056121278e+001,-1.03724929773e+002
+1.61920682446e+001,-1.04160024186e+002
+1.64836833648e+001,-1.04425571127e+002
+1.67805504007e+001,-1.04874469683e+002
+1.70827639381e+001,-1.04777432677e+002
+1.73904202661e+001,-1.04943113224e+002
+1.77036174080e+001,-1.05197540485e+002
+1.80224551525e+001,-1.05219378618e+002
+1.83470350855e+001,-1.05739642515e+002
+1.86774606222e+001,-1.06006272263e+002
+1.90138370407e+001,-1.06060616042e+002
+1.93562715148e+001,-1.06146804977e+002
+1.97048731486e+001,-1.06204727060e+002
+2.00597530110e+001,-1.06728372995e+002
+2.04210241715e+001,-1.07002765823e+002
+2.07888017356e+001,-1.07074597107e+002
+2.11632028822e+001,-1.06967356290e+002
+2.15443469003e+001,-1.07334116312e+002
+2.19323552273e+001,-1.07564507763e+002
+2.23273514878e+001,-1.07782782497e+002
+2.27294615326e+001,-1.08019268339e+002
+2.31388134792e+001,-1.08310933042e+002
+2.35555377526e+001,-1.08585807444e+002
+2.39797671264e+001,-1.08510197362e+002
+2.44116367658e+001,-1.08962630577e+002
+2.48512842698e+001,-1.08979290368e+002
+2.52988497160e+001,-1.09065493656e+002
+2.57544757045e+001,-1.09564108660e+002
+2.62183074038e+001,-1.09511585084e+002
+2.66904925965e+001,-1.09822866388e+002
+2.71711817270e+001,-1.09821966401e+002
+2.76605279492e+001,-1.09942741970e+002
+2.81586871751e+001,-1.10269387380e+002
+2.86658181246e+001,-1.10799621911e+002
+2.91820823764e+001,-1.11124498808e+002
+2.97076444190e+001,-1.11221983126e+002
+3.02426717031e+001,-1.10934947234e+002
+3.07873346955e+001,-1.11263248720e+002
+3.13418069329e+001,-1.11623865123e+002
+3.19062650773e+001,-1.11802454406e+002
+3.24808889724e+001,-1.12264715428e+002
+3.30658617009e+001,-1.11939134249e+002
+3.36613696427e+001,-1.12136442061e+002
+3.42676025343e+001,-1.12502893565e+002
+3.48847535295e+001,-1.12585122373e+002
+3.55130192606e+001,-1.13061682254e+002
+3.61525999011e+001,-1.13371357696e+002
+3.68036992298e+001,-1.13362757704e+002
+3.74665246955e+001,-1.13783238563e+002
+3.81412874828e+001,-1.13700594559e+002
+3.88282025801e+001,-1.13485219162e+002
+3.95274888473e+001,-1.13987907815e+002
+4.02393690862e+001,-1.14263555383e+002
+4.09640701111e+001,-1.14432638040e+002
+4.17018228212e+001,-1.14714170633e+002
+4.24528622739e+001,-1.14653492124e+002
+4.32174277604e+001,-1.14737542556e+002
+4.39957628810e+001,-1.16854381436e+002
+4.47881156235e+001,-1.15442575779e+002
+4.55947384417e+001,-1.15586889716e+002
+4.64158883361e+001,-1.16060498348e+002
+4.72518269359e+001,-1.15921915860e+002
+4.81028205818e+001,-1.16378866640e+002
+4.89691404115e+001,-1.15800057917e+002
+4.98510624459e+001,-1.16567331159e+002
+5.07488676766e+001,-1.16814512734e+002
+5.16628421561e+001,-1.16865970793e+002
+5.25932770886e+001,-1.17077484541e+002
+5.35404689227e+001,-1.17539439948e+002
+5.45047194461e+001,-1.17336281243e+002
+5.54863358815e+001,-1.17488239226e+002
+5.64856309846e+001,-1.17783458266e+002
+5.75029231439e+001,-1.17877332285e+002
+5.85385364818e+001,-1.18081336122e+002
+5.95928009583e+001,-1.08876681017e+002
+6.06660524757e+001,-1.16681834422e+002
+6.17586329859e+001,-1.18591326677e+002
+6.28708905992e+001,-1.19086051133e+002
+6.40031796953e+001,-1.12615465083e+002
+6.51558610364e+001,-1.18619242349e+002
+6.63293018816e+001,-1.19797554150e+002
+6.75238761044e+001,-1.19475411601e+002
+6.87399643118e+001,-1.19400755807e+002
+6.99779539652e+001,-1.19811579430e+002
+7.12382395042e+001,-1.19865229795e+002
+7.25212224722e+001,-1.20084636247e+002
+7.38273116442e+001,-1.20176573293e+002
+7.51569231572e+001,-1.20913327240e+002
+7.65104806427e+001,-1.20391213874e+002
+7.78884153618e+001,-1.20861627362e+002
+7.92911663423e+001,-1.20810786888e+002
+8.07191805189e+001,-1.21374321519e+002
+8.21729128755e+001,-1.21528014531e+002
+8.36528265901e+001,-1.21558017134e+002
+8.51593931825e+001,-1.21211657922e+002
+8.66930926644e+001,-1.21919067584e+002
+8.82544136923e+001,-1.22539705128e+002
+8.98438537235e+001,-1.22465963598e+002
+9.14619191741e+001,-1.22539465956e+002
+9.31091255809e+001,-1.21573466087e+002
+9.47859977652e+001,-1.22449288014e+002
+9.64930700003e+001,-1.22526364797e+002
+9.82308861817e+001,-1.23345371856e+002
+1.00000000000e+002,-1.23641883465e+002
+1.01800975118e+002,-1.23727376711e+002
+1.03634385350e+002,-1.23312860322e+002
+1.05500814844e+002,-1.23210088332e+002
+1.07400858268e+002,-1.23112903496e+002
+1.09335121002e+002,-1.23554117082e+002
+1.11304219327e+002,-1.23131283233e+002
+1.13308780622e+002,-1.23660817943e+002
+1.15349443568e+002,-1.23252366643e+002
+1.17426858345e+002,-1.24025958037e+002
+1.19541686846e+002,-1.23825795733e+002
+1.21694602882e+002,-1.23968763896e+002
+1.23886292399e+002,-1.24793802128e+002
+1.26117453700e+002,-1.23980918546e+002
+1.28388797661e+002,-1.24839490871e+002
+1.30701047961e+002,-1.24817114003e+002
+1.33054941314e+002,-1.23984845954e+002
+1.35451227700e+002,-1.25114088729e+002
+1.37890670608e+002,-1.24585557074e+002
+1.40374047276e+002,-1.25948653986e+002
+1.42902148939e+002,-1.26129315208e+002
+1.45475781085e+002,-1.25312101342e+002
+1.48095763705e+002,-1.26117623268e+002
+1.50762931560e+002,-1.25717123635e+002
+1.53478134445e+002,-1.25801424400e+002
+1.56242237458e+002,-1.25685631774e+002
+1.59056121278e+002,-1.25595593512e+002
+1.61920682446e+002,-1.26790007928e+002
+1.64836833648e+002,-1.25951550605e+002
+1.67805504007e+002,-1.26757205091e+002
+1.70827639381e+002,-1.27772444313e+002
+1.73904202661e+002,-1.27188454330e+002
+1.77036174080e+002,-1.27513219225e+002
+1.80224551525e+002,-1.27707775021e+002
+1.83470350855e+002,-1.27326147925e+002
+1.86774606222e+002,-1.22146534563e+002
+1.90138370407e+002,-1.27080750088e+002
+1.93562715148e+002,-1.27706993188e+002
+1.97048731486e+002,-1.28558385155e+002
+2.00597530110e+002,-1.29063718303e+002
+2.04210241715e+002,-1.29046219964e+002
+2.07888017356e+002,-1.29454873679e+002
+2.11632028822e+002,-1.29494641508e+002
+2.15443469003e+002,-1.29425730394e+002
+2.19323552273e+002,-1.29246255687e+002
+2.23273514878e+002,-1.29371748953e+002
+2.27294615326e+002,-1.29109868628e+002
+2.31388134792e+002,-1.29901101742e+002
+2.35555377526e+002,-1.30863016848e+002
+2.39797671264e+002,-1.30149759103e+002
+2.44116367658e+002,-1.30247588118e+002
+2.48512842698e+002,-1.30455356842e+002
+2.52988497160e+002,-1.31047885069e+002
+2.57544757045e+002,-1.30853431625e+002
+2.62183074038e+002,-1.30458050322e+002
+2.66904925965e+002,-1.30387357775e+002
+2.71711817270e+002,-1.30374330655e+002
+2.76605279492e+002,-1.29741620885e+002
+2.81586871751e+002,-1.29194203575e+002
+2.86658181246e+002,-1.31208220282e+002
+2.91820823764e+002,-1.31624183200e+002
+2.97076444190e+002,-1.31838064834e+002
+3.02426717031e+002,-1.32288702610e+002
+3.07873346955e+002,-1.32433180673e+002
+3.13418069329e+002,-1.32061564218e+002
+3.19062650773e+002,-1.31539288086e+002
+3.24808889724e+002,-1.31005664880e+002
+3.30658617009e+002,-1.32795645991e+002
+3.36613696427e+002,-1.33048024096e+002
+3.42676025343e+002,-1.33008802236e+002
+3.48847535295e+002,-1.33200114640e+002
+3.55130192606e+002,-1.32723261187e+002
+3.61525999011e+002,-1.33357285662e+002
+3.68036992298e+002,-1.32979405755e+002
+3.74665246955e+002,-1.31685175466e+002
+3.81412874828e+002,-1.33356327849e+002
+3.88282025801e+002,-1.33738474631e+002
+3.95274888473e+002,-1.34614640093e+002
+4.02393690862e+002,-1.34553409840e+002
+4.09640701111e+002,-1.33507914408e+002
+4.17018228212e+002,-1.34572915834e+002
+4.24528622739e+002,-1.34836815590e+002
+4.32174277604e+002,-1.35121108921e+002
+4.39957628810e+002,-1.34515207957e+002
+4.47881156235e+002,-1.34825713375e+002
+4.55947384417e+002,-1.34340900556e+002
+4.64158883361e+002,-1.33175407753e+002
+4.72518269359e+002,-1.34829576144e+002
+4.81028205818e+002,-1.34808346747e+002
+4.89691404115e+002,-1.35536181534e+002
+4.98510624459e+002,-1.35943232007e+002
+5.07488676766e+002,-1.34956177134e+002
+5.16628421561e+002,-1.35986822252e+002
+5.25932770886e+002,-1.36755798716e+002
+5.35404689227e+002,-1.36658510380e+002
+5.45047194461e+002,-1.36108359498e+002
+5.54863358815e+002,-1.35770237421e+002
+5.64856309846e+002,-1.35735991071e+002
+5.75029231439e+002,-1.36255739405e+002
+5.85385364818e+002,-1.36924504412e+002
+5.95928009583e+002,-1.36696180435e+002
+6.06660524757e+002,-1.37596277246e+002
+6.17586329859e+002,-1.36607923432e+002
+6.28708905992e+002,-1.36475126773e+002
+6.40031796953e+002,-1.36518246994e+002
+6.51558610364e+002,-1.36495449882e+002
+6.63293018816e+002,-1.37406013385e+002
+6.75238761044e+002,-1.37876838111e+002
+6.87399643118e+002,-1.37466923580e+002
+6.99779539652e+002,-1.37452852908e+002
+7.12382395042e+002,-1.36937940546e+002
+7.25212224722e+002,-1.37865499288e+002
+7.38273116442e+002,-1.37931821617e+002
+7.51569231572e+002,-1.37545714863e+002
+7.65104806427e+002,-1.38240633635e+002
+7.78884153618e+002,-1.37940653837e+002
+7.92911663423e+002,-1.38469119944e+002
+8.07191805189e+002,-1.38539889700e+002
+8.21729128755e+002,-1.38599206314e+002
+8.36528265901e+002,-1.38027962621e+002
+8.51593931825e+002,-1.38832466929e+002
+8.66930926644e+002,-1.38801675509e+002
+8.82544136923e+002,-1.39692453975e+002
+8.98438537235e+002,-1.38965918485e+002
+9.14619191741e+002,-1.38656432196e+002
+9.31091255809e+002,-1.39594209199e+002
+9.47859977652e+002,-1.39102265982e+002
+9.64930700003e+002,-1.38949364151e+002
+9.82308861817e+002,-1.40175786177e+002
+1.00000000000e+003,-1.39302852231e+002
+1.01800975118e+003,-1.39487409418e+002
+1.03634385350e+003,-1.40596322093e+002
+1.05500814844e+003,-1.40023985760e+002
+1.07400858268e+003,-1.39655269931e+002
+1.09335121002e+003,-1.40819751841e+002
+1.11304219327e+003,-1.40809971046e+002
+1.13308780622e+003,-1.40855338008e+002
+1.15349443568e+003,-1.40922479775e+002
+1.17426858345e+003,-1.41557475000e+002
+1.19541686846e+003,-1.41471627557e+002
+1.21694602882e+003,-1.41261198834e+002
+1.23886292399e+003,-1.37231008218e+002
+1.26117453700e+003,-1.38309918382e+002
+1.28388797661e+003,-1.41633730700e+002
+1.30701047961e+003,-1.41139352897e+002
+1.33054941314e+003,-1.41388089815e+002
+1.35451227700e+003,-1.41486183647e+002
+1.37890670608e+003,-1.42245471200e+002
+1.40374047276e+003,-1.40673322319e+002
+1.42902148939e+003,-1.41936907636e+002
+1.45475781085e+003,-1.42184879373e+002
+1.48095763705e+003,-1.41286176311e+002
+1.50762931560e+003,-1.42888916093e+002
+1.53478134445e+003,-1.41952250526e+002
+1.56242237458e+003,-1.43810775544e+002
+1.59056121278e+003,-1.43767312128e+002
+1.61920682446e+003,-1.44523263392e+002
+1.64836833648e+003,-1.44312897191e+002
+1.67805504007e+003,-1.44415382607e+002
+1.70827639381e+003,-1.43595936512e+002
+1.73904202661e+003,-1.44404625790e+002
+1.77036174080e+003,-1.44493033132e+002
+1.80224551525e+003,-1.45322861853e+002
+1.83470350855e+003,-1.44914025550e+002
+1.86774606222e+003,-1.43192550281e+002
+1.90138370407e+003,-1.44086424626e+002
+1.93562715148e+003,-1.44541837690e+002
+1.97048731486e+003,-1.44830907411e+002
+2.00597530110e+003,-1.44939794926e+002
+2.04210241715e+003,-1.45412067017e+002
+2.07888017356e+003,-1.45171045740e+002
+2.11632028822e+003,-1.45162939562e+002
+2.15443469003e+003,-1.44897860516e+002
+2.19323552273e+003,-1.45829393788e+002
+2.23273514878e+003,-1.45127197032e+002
+2.27294615326e+003,-1.45412216036e+002
+2.31388134792e+003,-1.46064193244e+002
+2.35555377526e+003,-1.45797641836e+002
+2.39797671264e+003,-1.46778219526e+002
+2.44116367658e+003,-1.46063047631e+002
+2.48512842698e+003,-1.46635988989e+002
+2.52988497160e+003,-1.45619300529e+002
+2.57544757045e+003,-1.46749034690e+002
+2.62183074038e+003,-1.46081877233e+002
+2.66904925965e+003,-1.46789852408e+002
+2.71711817270e+003,-1.46844870450e+002
+2.76605279492e+003,-1.46569173720e+002
+2.81586871751e+003,-1.46401380447e+002
+2.86658181246e+003,-1.47100290938e+002
+2.91820823764e+003,-1.46030968161e+002
+2.97076444190e+003,-1.46737696428e+002
+3.02426717031e+003,-1.46898704083e+002
+3.07873346955e+003,-1.46324272182e+002
+3.13418069329e+003,-1.47425885810e+002
+3.19062650773e+003,-1.47411582400e+002
+3.24808889724e+003,-1.46880936376e+002
+3.30658617009e+003,-1.47820877241e+002
+3.36613696427e+003,-1.47521127961e+002
+3.42676025343e+003,-1.48557384392e+002
+3.48847535295e+003,-1.47882469957e+002
+3.55130192606e+003,-1.47745061447e+002
+3.61525999011e+003,-1.48033680865e+002
+3.68036992298e+003,-1.48247047662e+002
+3.74665246955e+003,-1.46472131659e+002
+3.81412874828e+003,-1.47604703707e+002
+3.88282025801e+003,-1.47632849671e+002
+3.95274888473e+003,-1.47593510243e+002
+4.02393690862e+003,-1.49100353740e+002
+4.09640701111e+003,-1.47992140516e+002
+4.17018228212e+003,-1.49323851764e+002
+4.24528622739e+003,-1.48500974370e+002
+4.32174277604e+003,-1.48894578453e+002
+4.39957628810e+003,-1.48776677828e+002
+4.47881156235e+003,-1.48271577055e+002
+4.55947384417e+003,-1.49502357394e+002
+4.64158883361e+003,-1.49618655349e+002
+4.72518269359e+003,-1.48203374406e+002
+4.81028205818e+003,-1.48481801980e+002
+4.89691404115e+003,-1.49611361478e+002
+4.98510624459e+003,-1.50175221492e+002
+5.07488676766e+003,-1.49025609472e+002
+5.16628421561e+003,-1.49536311444e+002
+5.25932770886e+003,-1.50019951112e+002
+5.35404689227e+003,-1.49049330814e+002
+5.45047194461e+003,-1.50124533221e+002
+5.54863358815e+003,-1.49940233634e+002
+5.64856309846e+003,-1.50094168747e+002
+5.75029231439e+003,-1.49733894953e+002
+5.85385364818e+003,-1.49604206727e+002
+5.95928009583e+003,-1.49690713174e+002
+6.06660524757e+003,-1.49630005352e+002
+6.17586329859e+003,-1.49965115363e+002
+6.28708905992e+003,-1.50233034990e+002
+6.40031796953e+003,-1.49740522380e+002
+6.51558610364e+003,-1.50035175945e+002
+6.63293018816e+003,-1.50426433249e+002
+6.75238761044e+003,-1.51020952138e+002
+6.87399643118e+003,-1.50207147224e+002
+6.99779539652e+003,-1.51146715862e+002
+7.12382395042e+003,-1.51501792486e+002
+7.25212224722e+003,-1.50745041554e+002
+7.38273116442e+003,-1.49772836036e+002
+7.51569231572e+003,-1.50143611624e+002
+7.65104806427e+003,-1.51225202571e+002
+7.78884153618e+003,-1.51301895095e+002
+7.92911663423e+003,-1.51366153333e+002
+8.07191805189e+003,-1.51831580740e+002
+8.21729128755e+003,-1.51792539727e+002
+8.36528265901e+003,-1.51774107404e+002
+8.51593931825e+003,-1.52011484477e+002
+8.66930926644e+003,-1.51402797944e+002
+8.82544136923e+003,-1.51968249367e+002
+8.98438537235e+003,-1.52596933195e+002
+9.14619191741e+003,-1.52158030980e+002
+9.31091255809e+003,-1.52363710721e+002
+9.47859977652e+003,-1.51708328751e+002
+9.64930700003e+003,-1.51813617226e+002
+9.82308861817e+003,-1.52052161324e+002
+1.00000000000e+004,-1.51487821767e+002
+1.01800975118e+004,-1.51907344596e+002
+1.03634385350e+004,-1.52731254533e+002
+1.05500814844e+004,-1.53345518215e+002
+1.07400858268e+004,-1.52123236027e+002
+1.09335121002e+004,-1.52457873123e+002
+1.11304219327e+004,-1.52752422212e+002
+1.13308780622e+004,-1.52760290234e+002
+1.15349443568e+004,-1.53095644310e+002
+1.17426858345e+004,-1.52350641162e+002
+1.19541686846e+004,-1.51531817477e+002
+1.21694602882e+004,-1.48486185519e+002
+1.23886292399e+004,-1.52994723227e+002
+1.26117453700e+004,-1.53654772634e+002
+1.28388797661e+004,-1.53735568960e+002
+1.30701047961e+004,-1.53747296529e+002
+1.33054941314e+004,-1.53659172566e+002
+1.35451227700e+004,-1.54116076707e+002
+1.37890670608e+004,-1.54489641647e+002
+1.40374047276e+004,-1.54184508567e+002
+1.42902148939e+004,-1.53928557655e+002
+1.45475781085e+004,-1.54441924515e+002
+1.48095763705e+004,-1.54605676151e+002
+1.50762931560e+004,-1.54138518169e+002
+1.53478134445e+004,-1.54401522713e+002
+1.56242237458e+004,-1.54978081082e+002
+1.59056121278e+004,-1.54695259814e+002
+1.61920682446e+004,-1.54605737732e+002
+1.64836833648e+004,-1.54231743384e+002
+1.67805504007e+004,-1.53878965583e+002
+1.70827639381e+004,-1.54144906182e+002
+1.73904202661e+004,-1.54452973071e+002
+1.77036174080e+004,-1.54608416514e+002
+1.80224551525e+004,-1.54570754890e+002
+1.83470350855e+004,-1.54256230380e+002
+1.86774606222e+004,-1.54482650930e+002
+1.90138370407e+004,-1.54219598898e+002
+1.93562715148e+004,-1.54869263919e+002
+1.97048731486e+004,-1.54246726339e+002
+2.00597530110e+004,-1.54842880447e+002
+2.04210241715e+004,-1.55176019234e+002
+2.07888017356e+004,-1.54503260065e+002
+2.11632028822e+004,-1.54374015033e+002
+2.15443469003e+004,-1.54913100025e+002
+2.19323552273e+004,-1.55182620206e+002
+2.23273514878e+004,-1.54719424008e+002
+2.27294615326e+004,-1.54693610674e+002
+2.31388134792e+004,-1.55056071630e+002
+2.35555377526e+004,-1.55404659752e+002
+2.39797671264e+004,-1.54987819429e+002
+2.44116367658e+004,-1.55050647229e+002
+2.48512842698e+004,-1.54839135364e+002
+2.52988497160e+004,-1.55047609845e+002
+2.57544757045e+004,-1.54666229962e+002
+2.62183074038e+004,-1.54681816962e+002
+2.66904925965e+004,-1.54783794327e+002
+2.71711817270e+004,-1.54698605878e+002
+2.76605279492e+004,-1.54640759017e+002
+2.81586871751e+004,-1.54456636147e+002
+2.86658181246e+004,-1.54729965963e+002
+2.91820823764e+004,-1.54637359527e+002
+2.97076444190e+004,-1.54846877525e+002
+3.02426717031e+004,-1.54703134664e+002
+3.07873346955e+004,-1.54603398665e+002
+3.13418069329e+004,-1.55155573265e+002
+3.19062650773e+004,-1.54782988968e+002
+3.24808889724e+004,-1.54546959943e+002
+3.30658617009e+004,-1.55534154167e+002
+3.36613696427e+004,-1.54638036683e+002
+3.42676025343e+004,-1.54670739072e+002
+3.48847535295e+004,-1.54928680346e+002
+3.55130192606e+004,-1.55171493388e+002
+3.61525999011e+004,-1.54649472923e+002
+3.68036992298e+004,-1.54748465601e+002
+3.74665246955e+004,-1.54617661547e+002
+3.81412874828e+004,-1.54729656631e+002
+3.88282025801e+004,-1.55247157000e+002
+3.95274888473e+004,-1.55085519935e+002
+4.02393690862e+004,-1.54964998851e+002
+4.09640701111e+004,-1.54675571302e+002
+4.17018228212e+004,-1.54875398693e+002
+4.24528622739e+004,-1.54723647468e+002
+4.32174277604e+004,-1.54911473397e+002
+4.39957628810e+004,-1.55053462833e+002
+4.47881156235e+004,-1.55028621348e+002
+4.55947384417e+004,-1.55184962001e+002
+4.64158883361e+004,-1.55029574540e+002
+4.72518269359e+004,-1.55122682892e+002
+4.81028205818e+004,-1.50729412823e+002
+4.89691404115e+004,-1.51937708598e+002
+4.98510624459e+004,-1.55088317368e+002
+5.07488676766e+004,-1.54987691964e+002
+5.16628421561e+004,-1.55011369363e+002
+5.25932770886e+004,-1.54791329879e+002
+5.35404689227e+004,-1.54942316274e+002
+5.45047194461e+004,-1.55081020724e+002
+5.54863358815e+004,-1.55045360862e+002
+5.64856309846e+004,-1.55085289713e+002
+5.75029231439e+004,-1.54955175147e+002
+5.85385364818e+004,-1.55176605441e+002
+5.95928009583e+004,-1.54986901140e+002
+6.06660524757e+004,-1.54912165049e+002
+6.17586329859e+004,-1.54724738224e+002
+6.28708905992e+004,-1.51232522164e+002
+6.40031796953e+004,-1.54905117856e+002
+6.51558610364e+004,-1.55085922365e+002
+6.63293018816e+004,-1.55015451812e+002
+6.75238761044e+004,-1.55074839910e+002
+6.87399643118e+004,-1.55107827056e+002
+6.99779539652e+004,-1.54925468175e+002
+7.12382395042e+004,-1.55091104428e+002
+7.25212224722e+004,-1.54925886422e+002
+7.38273116442e+004,-1.55040606055e+002
+7.51569231572e+004,-1.54599644644e+002
+7.65104806427e+004,-1.55013793312e+002
+7.78884153618e+004,-1.55076040335e+002
+7.92911663423e+004,-1.54976587487e+002
