Offset Frequency (Hz),Phase Noise (dBc/Hz)
+2.15443469003e+002,-1.22636449568e+002
+2.19323552273e+002,-1.23304853137e+002
+2.23273514878e+002,-1.22228907416e+002
+2.27294615326e+002,-1.21828259264e+002
+2.31388134792e+002,-1.22556305512e+002
+2.35555377526e+002,-1.23234458987e+002
+2.39797671264e+002,-1.23484150219e+002
+2.44116367658e+002,-1.24083207160e+002
+2.48512842698e+002,-1.22741871070e+002
+2.52988497160e+002,-1.23538629702e+002
+2.57544757045e+002,-1.23406028800e+002
+2.62183074038e+002,-1.24716709603e+002
+2.66904925965e+002,-1.25275674104e+002
+2.71711817270e+002,-1.24900870505e+002
+2.76605279492e+002,-1.24812871227e+002
+2.81586871751e+002,-1.24738089486e+002
+2.86658181246e+002,-1.24526480007e+002
+2.91820823764e+002,-1.24430858883e+002
+2.97076444190e+002,-1.24314565387e+002
+3.02426717031e+002,-1.25253869339e+002
+3.07873346955e+002,-1.26336362925e+002
+3.13418069329e+002,-1.30074654075e+002
+3.19062650773e+002,-1.25786614682e+002
+3.24808889724e+002,-1.25609834253e+002
+3.30658617009e+002,-1.25380065760e+002
+3.36613696427e+002,-1.25542958579e+002
+3.42676025343e+002,-1.25618863649e+002
+3.48847535295e+002,-1.27244946476e+002
+3.55130192606e+002,-1.27024697004e+002
+3.61525999011e+002,-1.27758007819e+002
+3.68036992298e+002,-1.26086910438e+002
+3.74665246955e+002,-1.24924386383e+002
+3.81412874828e+002,-1.28429500174e+002
+3.88282025801e+002,-1.27789253282e+002
+3.95274888473e+002,-1.27864208340e+002
+4.02393690862e+002,-1.27680261223e+002
+4.09640701111e+002,-1.31103464505e+002
+4.17018228212e+002,-1.32255703733e+002
+4.24528622739e+002,-1.29254233599e+002
+4.32174277604e+002,-1.28925233936e+002
+4.39957628810e+002,-1.27668048517e+002
+4.47881156235e+002,-1.27880917489e+002
+4.55947384417e+002,-1.28255548531e+002
+4.64158883361e+002,-1.27299844055e+002
+4.72518269359e+002,-1.27315626410e+002
+4.81028205818e+002,-1.28260833282e+002
+4.89691404115e+002,-1.28246306281e+002
+4.98510624459e+002,-1.30816877395e+002
+5.07488676766e+002,-1.29436715520e+002
+5.16628421561e+002,-1.30371707181e+002
+5.25932770886e+002,-1.30357663705e+002
+5.35404689227e+002,-1.28272928280e+002
+5.45047194461e+002,-1.29566990454e+002
+5.54863358815e+002,-1.29247196390e+002
+5.64856309846e+002,-1.30516742423e+002
+5.75029231439e+002,-1.30759575315e+002
+5.85385364818e+002,-1.32614941571e+002
+5.95928009583e+002,-1.32587947478e+002
+6.06660524757e+002,-1.34039252475e+002
+6.17586329859e+002,-1.32963510354e+002
+6.28708905992e+002,-1.30681764139e+002
+6.40031796953e+002,-1.30446751170e+002
+6.51558610364e+002,-1.31815272941e+002
+6.63293018816e+002,-1.32644594785e+002
+6.75238761044e+002,-1.30093944503e+002
+6.87399643118e+002,-1.36094053928e+002
+6.99779539652e+002,-1.30163175997e+002
+7.12382395042e+002,-1.34403178393e+002
+7.25212224722e+002,-1.35090432884e+002
+7.38273116442e+002,-1.32709463620e+002
+7.51569231572e+002,-1.33657498957e+002
+7.65104806427e+002,-1.37224973070e+002
+7.78884153618e+002,-1.31957051008e+002
+7.92911663423e+002,-1.37754128071e+002
+8.07191805189e+002,-1.32344788738e+002
+8.21729128755e+002,-1.32412021460e+002
+8.36528265901e+002,-1.35250506092e+002
+8.51593931825e+002,-1.32080411240e+002
+8.66930926644e+002,-1.33511119286e+002
+8.82544136923e+002,-1.39039759069e+002
+8.98438537235e+002,-1.33357634648e+002
+9.14619191741e+002,-1.34580820447e+002
+9.31091255809e+002,-1.33278789995e+002
+9.47859977652e+002,-1.33105676166e+002
+9.64930700003e+002,-1.34357025900e+002
+9.82308861817e+002,-1.40166696410e+002
+1.00000000000e+003,-1.34926163407e+002
+1.01800975118e+003,-1.34220151002e+002
+1.03634385350e+003,-1.32837488355e+002
+1.05500814844e+003,-1.35269522298e+002
+1.07400858268e+003,-1.35243322209e+002
+1.09335121002e+003,-1.35255714605e+002
+1.11304219327e+003,-1.34467123980e+002
+1.13308780622e+003,-1.36080538159e+002
+1.15349443568e+003,-1.36081085895e+002
+1.17426858345e+003,-1.36353108768e+002
+1.19541686846e+003,-1.35777308683e+002
+1.21694602882e+003,-1.33943176210e+002
+1.23886292399e+003,-1.38614781303e+002
+1.26117453700e+003,-1.35099143648e+002
+1.28388797661e+003,-1.36508702327e+002
+1.30701047961e+003,-1.36213880880e+002
+1.33054941314e+003,-1.38926497128e+002
+1.35451227700e+003,-1.34901925748e+002
+1.37890670608e+003,-1.37176772394e+002
+1.40374047276e+003,-1.37393306695e+002
+1.42902148939e+003,-1.37561272221e+002
+1.45475781085e+003,-1.37365877446e+002
+1.48095763705e+003,-1.36665520349e+002
+1.50762931560e+003,-1.35880476671e+002
+1.53478134445e+003,-1.38272048604e+002
+1.56242237458e+003,-1.36307748681e+002
+1.59056121278e+003,-1.36424456129e+002
+1.61920682446e+003,-1.36572066782e+002
+1.64836833648e+003,-1.38139886314e+002
+1.67805504007e+003,-1.37512029251e+002
+1.70827639381e+003,-1.37853588879e+002
+1.73904202661e+003,-1.37099828328e+002
+1.77036174080e+003,-1.37379797086e+002
+1.80224551525e+003,-1.38356536274e+002
+1.83470350855e+003,-1.38989902966e+002
+1.86774606222e+003,-1.37527348961e+002
+1.90138370407e+003,-1.36969892573e+002
+1.93562715148e+003,-1.36691388254e+002
+1.97048731486e+003,-1.38940327909e+002
+2.00597530110e+003,-1.40466650366e+002
+2.04210241715e+003,-1.38568051750e+002
+2.07888017356e+003,-1.38505739614e+002
+2.11632028822e+003,-1.38268153891e+002
+2.15443469003e+003,-1.39988690055e+002
+2.19323552273e+003,-1.39440496221e+002
+2.23273514878e+003,-1.40413487199e+002
+2.27294615326e+003,-1.37523775307e+002
+2.31388134792e+003,-1.39655441392e+002
+2.35555377526e+003,-1.41621091728e+002
+2.39797671264e+003,-1.39875255378e+002
+2.44116367658e+003,-1.38089598305e+002
+2.48512842698e+003,-1.37272917224e+002
+2.52988497160e+003,-1.37102696454e+002
+2.57544757045e+003,-1.37855018789e+002
+2.62183074038e+003,-1.37825510726e+002
+2.66904925965e+003,-1.38113421812e+002
+2.71711817270e+003,-1.39369107054e+002
+2.76605279492e+003,-1.38763646721e+002
+2.81586871751e+003,-1.38868718787e+002
+2.86658181246e+003,-1.38051890722e+002
+2.91820823764e+003,-1.36399228605e+002
+2.97076444190e+003,-1.37746066428e+002
+3.02426717031e+003,-1.35505437792e+002
+3.07873346955e+003,-1.35605325436e+002
+3.13418069329e+003,-1.35507253507e+002
+3.19062650773e+003,-1.35405961165e+002
+3.24808889724e+003,-1.36427388366e+002
+3.30658617009e+003,-1.35335964191e+002
+3.36613696427e+003,-1.36560668839e+002
+3.42676025343e+003,-1.35923507720e+002
+3.48847535295e+003,-1.36647515034e+002
+3.55130192606e+003,-1.36044714098e+002
+3.61525999011e+003,-1.37262884913e+002
+3.68036992298e+003,-1.39495083630e+002
+3.74665246955e+003,-1.38085254998e+002
+3.81412874828e+003,-1.39273256680e+002
+3.88282025801e+003,-1.38422664767e+002
+3.95274888473e+003,-1.41787577346e+002
+4.02393690862e+003,-1.42394418087e+002
+4.09640701111e+003,-1.44652588902e+002
+4.17018228212e+003,-1.44747681132e+002
+4.24528622739e+003,-1.42446402079e+002
+4.32174277604e+003,-1.42260584820e+002
+4.39957628810e+003,-1.42801799577e+002
+4.47881156235e+003,-1.42349891494e+002
+4.55947384417e+003,-1.40374939955e+002
+4.64158883361e+003,-1.42555087913e+002
+4.72518269359e+003,-1.45403796486e+002
+4.81028205818e+003,-1.45047136536e+002
+4.89691404115e+003,-1.43546662694e+002
+4.98510624459e+003,-1.43315967893e+002
+5.07488676766e+003,-1.47889275274e+002
+5.16628421561e+003,-1.50303920061e+002
+5.25932770886e+003,-1.43693074110e+002
+5.35404689227e+003,-1.45134517778e+002
+5.45047194461e+003,-1.43911118293e+002
+5.54863358815e+003,-1.43667017921e+002
+5.64856309846e+003,-1.46813506551e+002
+5.75029231439e+003,-1.45552432202e+002
+5.85385364818e+003,-1.48450579677e+002
+5.95928009583e+003,-1.43441430801e+002
+6.06660524757e+003,-1.43275976534e+002
+6.17586329859e+003,-1.42883301010e+002
+6.28708905992e+003,-1.45941880275e+002
+6.40031796953e+003,-1.45127147488e+002
+6.51558610364e+003,-1.46156673224e+002
+6.63293018816e+003,-1.45689833056e+002
+6.75238761044e+003,-1.50958744838e+002
+6.87399643118e+003,-1.44043354176e+002
+6.99779539652e+003,-1.42819065411e+002
+7.12382395042e+003,-1.45643777007e+002
+7.25212224722e+003,-1.45791218378e+002
+7.38273116442e+003,-1.44239968749e+002
+7.51569231572e+003,-1.46729290772e+002
+7.65104806427e+003,-1.45688612777e+002
+7.78884153618e+003,-1.48482097524e+002
+7.92911663423e+003,-1.47097490486e+002
+8.07191805189e+003,-1.46521057794e+002
+8.21729128755e+003,-1.52400307303e+002
+8.36528265901e+003,-1.46404922667e+002
+8.51593931825e+003,-1.49258108424e+002
+8.66930926644e+003,-1.48551640904e+002
+8.82544136923e+003,-1.46555947705e+002
+8.98438537235e+003,-1.44422433418e+002
+9.14619191741e+003,-1.47073231790e+002
+9.31091255809e+003,-1.45057681482e+002
+9.47859977652e+003,-1.47528791106e+002
+9.64930700003e+003,-1.46374926022e+002
+9.82308861817e+003,-1.48146701613e+002
+1.00000000000e+004,-1.45754970686e+002
+1.01800975118e+004,-1.45780777495e+002
+1.03634385350e+004,-1.47291389616e+002
+1.05500814844e+004,-1.44852636677e+002
+1.07400858268e+004,-1.47941072458e+002
+1.09335121002e+004,-1.46446532659e+002
+1.11304219327e+004,-1.48530418897e+002
+1.13308780622e+004,-1.50102348782e+002
+1.15349443568e+004,-1.48398695728e+002
+1.17426858345e+004,-1.47750997966e+002
+1.19541686846e+004,-1.44893624647e+002
+1.21694602882e+004,-1.45810362715e+002
+1.23886292399e+004,-1.47348434468e+002
+1.26117453700e+004,-1.46864746519e+002
+1.28388797661e+004,-1.47587318264e+002
+1.30701047961e+004,-1.48553282740e+002
+1.33054941314e+004,-1.46779676380e+002
+1.35451227700e+004,-1.47294182824e+002
+1.37890670608e+004,-1.48654390394e+002
+1.40374047276e+004,-1.47760929423e+002
+1.42902148939e+004,-1.48138198440e+002
+1.45475781085e+004,-1.48780835956e+002
+1.48095763705e+004,-1.47751944733e+002
+1.50762931560e+004,-1.47362307652e+002
+1.53478134445e+004,-1.46836619439e+002
+1.56242237458e+004,-1.47956368118e+002
+1.59056121278e+004,-1.48732432703e+002
+1.61920682446e+004,-1.47555538195e+002
+1.64836833648e+004,-1.47853792369e+002
+1.67805504007e+004,-1.49148661445e+002
+1.70827639381e+004,-1.47515498305e+002
+1.73904202661e+004,-1.48056772438e+002
+1.77036174080e+004,-1.49304203529e+002
+1.80224551525e+004,-1.48700913000e+002
+1.83470350855e+004,-1.49177833367e+002
+1.86774606222e+004,-1.49502055214e+002
+1.90138370407e+004,-1.48557550135e+002
+1.93562715148e+004,-1.47904611582e+002
+1.97048731486e+004,-1.47310005463e+002
+2.00597530110e+004,-1.49385994970e+002
+2.04210241715e+004,-1.48919455913e+002
+2.07888017356e+004,-1.47898983124e+002
+2.11632028822e+004,-1.47260275931e+002
+2.15443469003e+004,-1.48481389717e+002
+2.19323552273e+004,-1.48757774801e+002
+2.23273514878e+004,-1.48628839128e+002
+2.27294615326e+004,-1.48208720032e+002
+2.31388134792e+004,-1.48019564552e+002
+2.35555377526e+004,-1.48295228274e+002
+2.39797671264e+004,-1.48310364069e+002
+2.44116367658e+004,-1.47662558862e+002
+2.48512842698e+004,-1.48469559447e+002
+2.52988497160e+004,-1.49146874995e+002
+2.57544757045e+004,-1.48451264506e+002
+2.62183074038e+004,-1.48554052596e+002
+2.66904925965e+004,-1.48537899387e+002
+2.71711817270e+004,-1.48209017202e+002
+2.76605279492e+004,-1.48906630509e+002
+2.81586871751e+004,-1.48233164011e+002
+2.86658181246e+004,-1.48004196322e+002
+2.91820823764e+004,-1.49287528744e+002
+2.97076444190e+004,-1.48936042744e+002
+3.02426717031e+004,-1.48936790351e+002
+3.07873346955e+004,-1.48841653951e+002
+3.13418069329e+004,-1.49010178020e+002
+3.19062650773e+004,-1.48909771300e+002
+3.24808889724e+004,-1.49353490169e+002
+3.30658617009e+004,-1.49149774575e+002
+3.36613696427e+004,-1.49783442346e+002
+3.42676025343e+004,-1.49115849068e+002
+3.48847535295e+004,-1.49107486408e+002
+3.55130192606e+004,-1.49154776999e+002
+3.61525999011e+004,-1.49138130988e+002
+3.68036992298e+004,-1.49417092374e+002
+3.74665246955e+004,-1.49056596319e+002
+3.81412874828e+004,-1.47744698886e+002
+3.88282025801e+004,-1.48684106984e+002
+3.95274888473e+004,-1.50033703595e+002
+4.02393690862e+004,-1.48561958269e+002
+4.09640701111e+004,-1.49203780447e+002
+4.17018228212e+004,-1.48963024178e+002
+4.24528622739e+004,-1.49311591531e+002
+4.32174277604e+004,-1.49035013281e+002
+4.39957628810e+004,-1.48499218940e+002
+4.47881156235e+004,-1.48703519568e+002
+4.55947384417e+004,-1.48606968693e+002
+4.64158883361e+004,-1.48441494557e+002
+4.72518269359e+004,-1.49600789730e+002
+4.81028205818e+004,-1.47503432463e+002
+4.89691404115e+004,-1.47863094783e+002
+4.98510624459e+004,-1.49341778523e+002
+5.07488676766e+004,-1.49301630834e+002
+5.16628421561e+004,-1.49267976403e+002
+5.25932770886e+004,-1.49819763316e+002
+5.35404689227e+004,-1.48668376303e+002
+5.45047194461e+004,-1.49170993276e+002
+5.54863358815e+004,-1.48607904993e+002
+5.64856309846e+004,-1.49029641835e+002
+5.75029231439e+004,-1.49381071238e+002
+5.85385364818e+004,-1.48833253697e+002
+5.95928009583e+004,-1.49382785731e+002
+6.06660524757e+004,-1.49073646702e+002
+6.17586329859e+004,-1.49478348340e+002
+6.28708905992e+004,-1.47108678269e+002
+6.40031796953e+004,-1.48962069207e+002
+6.51558610364e+004,-1.49859964880e+002
+6.63293018816e+004,-1.50125184633e+002
+6.75238761044e+004,-1.49515978983e+002
+6.87399643118e+004,-1.49376423099e+002
+6.99779539652e+004,-1.48904938456e+002
+7.12382395042e+004,-1.49430230590e+002
+7.25212224722e+004,-1.49287225940e+002
+7.38273116442e+004,-1.49289586601e+002
+7.51569231572e+004,-1.49541036932e+002
+7.65104806427e+004,-1.49485031631e+002
+7.78884153618e+004,-1.49624966498e+002
+7.92911663423e+004,-1.49505384917e+002
