Offset Frequency (Hz),Phase Noise (dBc/Hz)
+7.92911663423e+004,-6.56044428236e+001
+8.07191805189e+004,-6.52413156155e+001
+8.21729128755e+004,-6.57042782894e+001
+8.36528265901e+004,-6.53833583980e+001
+8.51593931825e+004,-6.57642924934e+001
+8.66930926644e+004,-6.56900920490e+001
+8.82544136923e+004,-6.62922885343e+001
+8.98438537235e+004,-6.63500008584e+001
+9.14619191741e+004,-6.61644649942e+001
+9.31091255809e+004,-6.60888928706e+001
+9.47859977652e+004,-6.61946545603e+001
+9.64930700003e+004,-6.64057498189e+001
+9.82308861817e+004,-6.62376477053e+001
+1.00000000000e+005,-6.62080841074e+001
