Offset Frequency (Hz),Phase Noise (dBc/Hz)
+4.89691404115e+000,-8.95999490052e+001
+4.98510624459e+000,-8.97955247022e+001
+5.07488676766e+000,-9.02581176745e+001
+5.16628421561e+000,-9.04200074833e+001
+5.25932770886e+000,-9.03280275942e+001
+5.35404689227e+000,-9.06995877516e+001
+5.45047194461e+000,-9.10937463036e+001
+5.54863358815e+000,-9.14588753194e+001
+5.64856309846e+000,-9.19208766914e+001
+5.75029231439e+000,-9.20124476277e+001
+5.85385364818e+000,-9.21657291076e+001
+5.95928009583e+000,-9.23395965560e+001
+6.06660524757e+000,-9.26940021056e+001
+6.17586329859e+000,-9.29114238842e+001
+6.28708905992e+000,-9.30671373850e+001
+6.40031796953e+000,-9.33352374391e+001
+6.51558610364e+000,-9.32371250881e+001
+6.63293018816e+000,-9.35735670215e+001
+6.75238761044e+000,-9.38588867826e+001
+6.87399643118e+000,-9.40614964676e+001
+6.99779539652e+000,-9.44397752348e+001
+7.12382395042e+000,-9.44734318106e+001
+7.25212224722e+000,-9.47504883288e+001
+7.38273116442e+000,-9.50340393622e+001
+7.51569231572e+000,-9.49653457652e+001
+7.65104806427e+000,-9.51705325882e+001
+7.78884153618e+000,-9.53900543717e+001
+7.92911663423e+000,-9.54686677034e+001
+8.07191805189e+000,-9.59578314658e+001
+8.21729128755e+000,-9.66508564624e+001
+8.36528265901e+000,-9.66961633216e+001
+8.51593931825e+000,-9.69885541986e+001
+8.66930926644e+000,-9.69069705228e+001
+8.82544136923e+000,-9.72343731314e+001
+8.98438537235e+000,-9.73643388956e+001
+9.14619191741e+000,-9.74881860844e+001
+9.31091255809e+000,-9.80692837855e+001
+9.47859977652e+000,-9.79168751060e+001
+9.64930700003e+000,-9.79079045428e+001
+9.82308861817e+000,-9.82559245571e+001
+1.00000000000e+001,-9.84696838151e+001
+1.01800975118e+001,-9.85890228747e+001
+1.03634385350e+001,-9.88817002681e+001
+1.05500814844e+001,-9.90288974876e+001
+1.07400858268e+001,-9.95184394519e+001
+1.09335121002e+001,-9.96078248278e+001
+1.11304219327e+001,-9.97412604309e+001
+1.13308780622e+001,-9.99318860439e+001
+1.15349443568e+001,-9.99871293358e+001
+1.17426858345e+001,-1.00394489606e+002
+1.19541686846e+001,-1.00932072159e+002
+1.21694602882e+001,-1.01009409597e+002
+1.23886292399e+001,-1.00909225703e+002
+1.26117453700e+001,-1.01199934497e+002
+1.28388797661e+001,-1.01383377748e+002
+1.30701047961e+001,-1.01616410957e+002
+1.33054941314e+001,-1.02037322417e+002
+1.35451227700e+001,-1.02196731072e+002
+1.37890670608e+001,-1.02451060343e+002
+1.40374047276e+001,-1.02364564247e+002
+1.42902148939e+001,-1.02671471059e+002
+1.45475781085e+001,-1.03074680020e+002
+1.48095763705e+001,-1.03259010963e+002
+1.50762931560e+001,-1.03147949464e+002
+1.53478134445e+001,-1.03407385066e+002
+1.56242237458e+001,-1.03715215372e+002
+1.59056121278e+001,-1.04130619930e+002
+1.61920682446e+001,-1.04193337470e+002
+1.64836833648e+001,-1.04377402668e+002
+1.67805504007e+001,-1.04681740131e+002
+1.70827639381e+001,-1.04811950507e+002
+1.73904202661e+001,-1.04838417239e+002
+1.77036174080e+001,-1.05002304741e+002
+1.80224551525e+001,-1.05449801169e+002
+1.83470350855e+001,-1.05680656778e+002
+1.86774606222e+001,-1.05709208894e+002
+1.90138370407e+001,-1.05895056084e+002
+1.93562715148e+001,-1.06140887629e+002
+1.97048731486e+001,-1.06514138153e+002
+2.00597530110e+001,-1.06404261243e+002
+2.04210241715e+001,-1.06709292552e+002
+2.07888017356e+001,-1.06849978305e+002
+2.11632028822e+001,-1.07440207823e+002
+2.15443469003e+001,-1.07275561916e+002
+2.19323552273e+001,-1.07394597300e+002
+2.23273514878e+001,-1.07781594263e+002
+2.27294615326e+001,-1.07799394716e+002
+2.31388134792e+001,-1.08196830776e+002
+2.35555377526e+001,-1.08484810917e+002
+2.39797671264e+001,-1.08597923341e+002
+2.44116367658e+001,-1.08736104491e+002
+2.48512842698e+001,-1.08839082220e+002
+2.52988497160e+001,-1.09191998854e+002
+2.57544757045e+001,-1.09231854501e+002
+2.62183074038e+001,-1.09784471316e+002
+2.66904925965e+001,-1.09962824825e+002
+2.71711817270e+001,-1.09613405207e+002
+2.76605279492e+001,-1.10330800043e+002
+2.81586871751e+001,-1.10458628201e+002
+2.86658181246e+001,-1.10646589506e+002
+2.91820823764e+001,-1.10745418597e+002
+2.97076444190e+001,-1.11397501997e+002
+3.02426717031e+001,-1.11204984380e+002
+3.07873346955e+001,-1.11317426710e+002
+3.13418069329e+001,-1.11692572683e+002
+3.19062650773e+001,-1.11841767845e+002
+3.24808889724e+001,-1.11923882308e+002
+3.30658617009e+001,-1.11966238143e+002
+3.36613696427e+001,-1.12275004730e+002
+3.42676025343e+001,-1.12170099867e+002
+3.48847535295e+001,-1.12744107916e+002
+3.55130192606e+001,-1.12725857684e+002
+3.61525999011e+001,-1.12953626404e+002
+3.68036992298e+001,-1.13128334277e+002
+3.74665246955e+001,-1.13612196110e+002
+3.81412874828e+001,-1.13542680268e+002
+3.88282025801e+001,-1.13817904041e+002
+3.95274888473e+001,-1.13970257856e+002
+4.02393690862e+001,-1.14330440160e+002
+4.09640701111e+001,-1.14327697417e+002
+4.17018228212e+001,-1.14554740333e+002
+4.24528622739e+001,-1.14866890439e+002
+4.32174277604e+001,-1.14870877136e+002
+4.39957628810e+001,-1.15146623630e+002
+4.47881156235e+001,-1.16252836272e+002
+4.55947384417e+001,-1.15683218113e+002
+4.64158883361e+001,-1.15431293708e+002
+4.72518269359e+001,-1.15743301070e+002
+4.81028205818e+001,-1.16170956159e+002
+4.89691404115e+001,-1.16193745998e+002
+4.98510624459e+001,-1.16507204961e+002
+5.07488676766e+001,-1.16954321955e+002
+5.16628421561e+001,-1.16632644489e+002
+5.25932770886e+001,-1.16416414824e+002
+5.35404689227e+001,-1.17237381748e+002
+5.45047194461e+001,-1.17251706187e+002
+5.54863358815e+001,-1.17432474088e+002
+5.64856309846e+001,-1.17325371347e+002
+5.75029231439e+001,-1.17858400144e+002
+5.85385364818e+001,-1.17904084852e+002
+5.95928009583e+001,-1.08763157197e+002
+6.06660524757e+001,-1.16466979087e+002
+6.17586329859e+001,-1.18329988195e+002
+6.28708905992e+001,-1.18849944961e+002
+6.40031796953e+001,-1.12281763803e+002
+6.51558610364e+001,-1.18575342423e+002
+6.63293018816e+001,-1.19394978336e+002
+6.75238761044e+001,-1.19374356028e+002
+6.87399643118e+001,-1.19622713199e+002
+6.99779539652e+001,-1.19801975870e+002
+7.12382395042e+001,-1.20101546339e+002
+7.25212224722e+001,-1.20305410809e+002
+7.38273116442e+001,-1.20388296591e+002
+7.51569231572e+001,-1.20716584157e+002
+7.65104806427e+001,-1.20433259236e+002
+7.78884153618e+001,-1.20748869860e+002
+7.92911663423e+001,-1.21210395026e+002
+8.07191805189e+001,-1.20942038672e+002
+8.21729128755e+001,-1.21915943170e+002
+8.36528265901e+001,-1.21339022302e+002
+8.51593931825e+001,-1.21321593035e+002
+8.66930926644e+001,-1.21699691002e+002
+8.82544136923e+001,-1.22223082770e+002
+8.98438537235e+001,-1.22659333798e+002
+9.14619191741e+001,-1.22836944903e+002
+9.31091255809e+001,-1.22556242358e+002
+9.47859977652e+001,-1.22871988119e+002
+9.64930700003e+001,-1.23012040357e+002
+9.82308861817e+001,-1.23234239711e+002
+1.00000000000e+002,-1.22809711251e+002
+1.01800975118e+002,-1.22619560392e+002
+1.03634385350e+002,-1.22914532190e+002
+1.05500814844e+002,-1.23162147461e+002
+1.07400858268e+002,-1.23780772878e+002
+1.09335121002e+002,-1.23388488997e+002
+1.11304219327e+002,-1.22846099939e+002
+1.13308780622e+002,-1.23708396227e+002
+1.15349443568e+002,-1.23424229992e+002
+1.17426858345e+002,-1.23168993075e+002
+1.19541686846e+002,-1.23369752809e+002
+1.21694602882e+002,-1.23358469966e+002
+1.23886292399e+002,-1.24201152250e+002
+1.26117453700e+002,-1.24124462585e+002
+1.28388797661e+002,-1.23914671108e+002
+1.30701047961e+002,-1.24882676254e+002
+1.33054941314e+002,-1.25450166879e+002
+1.35451227700e+002,-1.25016433472e+002
+1.37890670608e+002,-1.24310737762e+002
+1.40374047276e+002,-1.25681600594e+002
+1.42902148939e+002,-1.25487833170e+002
+1.45475781085e+002,-1.26381612524e+002
+1.48095763705e+002,-1.25614455815e+002
+1.50762931560e+002,-1.26098528843e+002
+1.53478134445e+002,-1.25572945783e+002
+1.56242237458e+002,-1.26093237636e+002
+1.59056121278e+002,-1.25927097032e+002
+1.61920682446e+002,-1.26538453834e+002
+1.64836833648e+002,-1.26724957057e+002
+1.67805504007e+002,-1.26518356611e+002
+1.70827639381e+002,-1.26644750058e+002
+1.73904202661e+002,-1.26530581017e+002
+1.77036174080e+002,-1.27658099000e+002
+1.80224551525e+002,-1.27729642853e+002
+1.83470350855e+002,-1.27585351077e+002
+1.86774606222e+002,-1.22215365126e+002
+1.90138370407e+002,-1.28257433282e+002
+1.93562715148e+002,-1.27400787644e+002
+1.97048731486e+002,-1.28256277726e+002
+2.00597530110e+002,-1.28873961794e+002
+2.04210241715e+002,-1.29672442073e+002
+2.07888017356e+002,-1.29757958689e+002
+2.11632028822e+002,-1.29459229094e+002
+2.15443469003e+002,-1.29138960225e+002
+2.19323552273e+002,-1.29264427216e+002
+2.23273514878e+002,-1.29443879450e+002
+2.27294615326e+002,-1.29594874896e+002
+2.31388134792e+002,-1.29826011544e+002
+2.35555377526e+002,-1.29749768331e+002
+2.39797671264e+002,-1.30018932581e+002
+2.44116367658e+002,-1.30623841991e+002
+2.48512842698e+002,-1.30215321358e+002
+2.52988497160e+002,-1.30762804567e+002
+2.57544757045e+002,-1.30587867556e+002
+2.62183074038e+002,-1.30925240249e+002
+2.66904925965e+002,-1.30519583212e+002
+2.71711817270e+002,-1.30441101291e+002
+2.76605279492e+002,-1.29815499435e+002
+2.81586871751e+002,-1.29289962875e+002
+2.86658181246e+002,-1.31387667050e+002
+2.91820823764e+002,-1.32000556432e+002
+2.97076444190e+002,-1.31750503188e+002
+3.02426717031e+002,-1.31916309402e+002
+3.07873346955e+002,-1.32453594690e+002
+3.13418069329e+002,-1.31938953836e+002
+3.19062650773e+002,-1.32159494150e+002
+3.24808889724e+002,-1.32145543347e+002
+3.30658617009e+002,-1.32535105335e+002
+3.36613696427e+002,-1.32784487503e+002
+3.42676025343e+002,-1.33012541312e+002
+3.48847535295e+002,-1.32820601071e+002
+3.55130192606e+002,-1.33102135825e+002
+3.61525999011e+002,-1.32656264362e+002
+3.68036992298e+002,-1.33504064812e+002
+3.74665246955e+002,-1.31998416884e+002
+3.81412874828e+002,-1.34143738597e+002
+3.88282025801e+002,-1.34167749425e+002
+3.95274888473e+002,-1.33612075438e+002
+4.02393690862e+002,-1.32889580865e+002
+4.09640701111e+002,-1.34022643643e+002
+4.17018228212e+002,-1.35288054089e+002
+4.24528622739e+002,-1.34852127106e+002
+4.32174277604e+002,-1.35155283726e+002
+4.39957628810e+002,-1.35432274226e+002
+4.47881156235e+002,-1.33737214775e+002
+4.55947384417e+002,-1.34816913323e+002
+4.64158883361e+002,-1.33334156543e+002
+4.72518269359e+002,-1.33660598025e+002
+4.81028205818e+002,-1.35503425190e+002
+4.89691404115e+002,-1.35416391229e+002
+4.98510624459e+002,-1.36379134280e+002
+5.07488676766e+002,-1.35285108725e+002
+5.16628421561e+002,-1.36314360702e+002
+5.25932770886e+002,-1.36600712111e+002
+5.35404689227e+002,-1.35677866265e+002
+5.45047194461e+002,-1.35295182945e+002
+5.54863358815e+002,-1.35695926562e+002
+5.64856309846e+002,-1.35471490829e+002
+5.75029231439e+002,-1.37290515572e+002
+5.85385364818e+002,-1.36754278819e+002
+5.95928009583e+002,-1.36597206963e+002
+6.06660524757e+002,-1.36610303117e+002
+6.17586329859e+002,-1.36720342337e+002
+6.28708905992e+002,-1.36212557914e+002
+6.40031796953e+002,-1.36775261899e+002
+6.51558610364e+002,-1.36940317782e+002
+6.63293018816e+002,-1.38141642308e+002
+6.75238761044e+002,-1.36975074802e+002
+6.87399643118e+002,-1.37902499316e+002
+6.99779539652e+002,-1.37947754165e+002
+7.12382395042e+002,-1.37734112884e+002
+7.25212224722e+002,-1.38322301695e+002
+7.38273116442e+002,-1.37167102107e+002
+7.51569231572e+002,-1.38582362511e+002
+7.65104806427e+002,-1.38496653806e+002
+7.78884153618e+002,-1.37748898912e+002
+7.92911663423e+002,-1.38480528965e+002
+8.07191805189e+002,-1.38792314131e+002
+8.21729128755e+002,-1.37834945827e+002
+8.36528265901e+002,-1.39005920832e+002
+8.51593931825e+002,-1.38302880525e+002
+8.66930926644e+002,-1.38392151922e+002
+8.82544136923e+002,-1.39677699954e+002
+8.98438537235e+002,-1.38879808758e+002
+9.14619191741e+002,-1.39462761891e+002
+9.31091255809e+002,-1.39164343702e+002
+9.47859977652e+002,-1.39252980177e+002
+9.64930700003e+002,-1.38398064998e+002
+9.82308861817e+002,-1.40367629558e+002
+1.00000000000e+003,-1.38892719374e+002
+1.01800975118e+003,-1.40551561137e+002
+1.03634385350e+003,-1.40254838168e+002
+1.05500814844e+003,-1.40328320363e+002
+1.07400858268e+003,-1.39334577219e+002
+1.09335121002e+003,-1.41080555652e+002
+1.11304219327e+003,-1.40189702528e+002
+1.13308780622e+003,-1.40838826547e+002
+1.15349443568e+003,-1.40127818878e+002
+1.17426858345e+003,-1.41749789957e+002
+1.19541686846e+003,-1.41308821411e+002
+1.21694602882e+003,-1.40104122673e+002
+1.23886292399e+003,-1.40568659785e+002
+1.26117453700e+003,-1.41110067576e+002
+1.28388797661e+003,-1.41032013646e+002
+1.30701047961e+003,-1.41326480881e+002
+1.33054941314e+003,-1.41784379583e+002
+1.35451227700e+003,-1.36096458883e+002
+1.37890670608e+003,-1.40875129923e+002
+1.40374047276e+003,-1.41512853001e+002
+1.42902148939e+003,-1.41715768745e+002
+1.45475781085e+003,-1.41608261635e+002
+1.48095763705e+003,-1.41981111378e+002
+1.50762931560e+003,-1.40258994421e+002
+1.53478134445e+003,-1.41075563599e+002
+1.56242237458e+003,-1.43938184014e+002
+1.59056121278e+003,-1.43915643347e+002
+1.61920682446e+003,-1.44230901009e+002
+1.64836833648e+003,-1.43986979261e+002
+1.67805504007e+003,-1.44072159332e+002
+1.70827639381e+003,-1.44660200815e+002
+1.73904202661e+003,-1.44105131079e+002
+1.77036174080e+003,-1.44000599998e+002
+1.80224551525e+003,-1.45091187779e+002
+1.83470350855e+003,-1.43924144736e+002
+1.86774606222e+003,-1.42981164180e+002
+1.90138370407e+003,-1.44770092684e+002
+1.93562715148e+003,-1.44920352274e+002
+1.97048731486e+003,-1.44969570595e+002
+2.00597530110e+003,-1.44603218455e+002
+2.04210241715e+003,-1.45435615938e+002
+2.07888017356e+003,-1.45251966611e+002
+2.11632028822e+003,-1.45593797968e+002
+2.15443469003e+003,-1.45576883236e+002
+2.19323552273e+003,-1.46402460705e+002
+2.23273514878e+003,-1.44844294552e+002
+2.27294615326e+003,-1.45268170654e+002
+2.31388134792e+003,-1.46213198588e+002
+2.35555377526e+003,-1.45515570964e+002
+2.39797671264e+003,-1.46018112086e+002
+2.44116367658e+003,-1.46429869344e+002
+2.48512842698e+003,-1.46445508374e+002
+2.52988497160e+003,-1.46011218965e+002
+2.57544757045e+003,-1.46535411877e+002
+2.62183074038e+003,-1.45770585809e+002
+2.66904925965e+003,-1.46510837048e+002
+2.71711817270e+003,-1.46149632986e+002
+2.76605279492e+003,-1.46804386951e+002
+2.81586871751e+003,-1.47081788069e+002
+2.86658181246e+003,-1.46884930112e+002
+2.91820823764e+003,-1.45616380020e+002
+2.97076444190e+003,-1.46893737919e+002
+3.02426717031e+003,-1.46700823640e+002
+3.07873346955e+003,-1.47059141997e+002
+3.13418069329e+003,-1.48322889686e+002
+3.19062650773e+003,-1.47355024555e+002
+3.24808889724e+003,-1.47257918559e+002
+3.30658617009e+003,-1.47699011674e+002
+3.36613696427e+003,-1.47448907388e+002
+3.42676025343e+003,-1.48271651924e+002
+3.48847535295e+003,-1.48095372429e+002
+3.55130192606e+003,-1.46509118765e+002
+3.61525999011e+003,-1.47760435124e+002
+3.68036992298e+003,-1.47895639544e+002
+3.74665246955e+003,-1.47442870726e+002
+3.81412874828e+003,-1.47727706624e+002
+3.88282025801e+003,-1.48629644633e+002
+3.95274888473e+003,-1.48474472471e+002
+4.02393690862e+003,-1.48139936094e+002
+4.09640701111e+003,-1.48287606480e+002
+4.17018228212e+003,-1.49028022183e+002
+4.24528622739e+003,-1.48327165572e+002
+4.32174277604e+003,-1.48436026211e+002
+4.39957628810e+003,-1.48367851620e+002
+4.47881156235e+003,-1.49263214916e+002
+4.55947384417e+003,-1.49469987627e+002
+4.64158883361e+003,-1.48766231102e+002
+4.72518269359e+003,-1.48894179661e+002
+4.81028205818e+003,-1.48603710691e+002
+4.89691404115e+003,-1.49739167469e+002
+4.98510624459e+003,-1.48760281584e+002
+5.07488676766e+003,-1.49241898293e+002
+5.16628421561e+003,-1.49422086437e+002
+5.25932770886e+003,-1.50245278730e+002
+5.35404689227e+003,-1.49053197557e+002
+5.45047194461e+003,-1.49632161189e+002
+5.54863358815e+003,-1.49432261717e+002
+5.64856309846e+003,-1.50070790237e+002
+5.75029231439e+003,-1.49791247274e+002
+5.85385364818e+003,-1.50470067359e+002
+5.95928009583e+003,-1.49351404492e+002
+6.06660524757e+003,-1.49904304627e+002
+6.17586329859e+003,-1.49976698786e+002
+6.28708905992e+003,-1.50334119714e+002
+6.40031796953e+003,-1.50020224777e+002
+6.51558610364e+003,-1.50741865069e+002
+6.63293018816e+003,-1.50581724296e+002
+6.75238761044e+003,-1.50640336502e+002
+6.87399643118e+003,-1.50350164575e+002
+6.99779539652e+003,-1.50391575493e+002
+7.12382395042e+003,-1.50988500497e+002
+7.25212224722e+003,-1.50913465452e+002
+7.38273116442e+003,-1.50683102917e+002
+7.51569231572e+003,-1.51873973183e+002
+7.65104806427e+003,-1.52085657939e+002
+7.78884153618e+003,-1.50481931529e+002
+7.92911663423e+003,-1.51392946433e+002
+8.07191805189e+003,-1.50728944696e+002
+8.21729128755e+003,-1.50529314008e+002
+8.36528265901e+003,-1.50846820033e+002
+8.51593931825e+003,-1.51004431836e+002
+8.66930926644e+003,-1.51431689295e+002
+8.82544136923e+003,-1.51142215918e+002
+8.98438537235e+003,-1.51958571048e+002
+9.14619191741e+003,-1.51733731630e+002
+9.31091255809e+003,-1.51781910194e+002
+9.47859977652e+003,-1.51596702655e+002
+9.64930700003e+003,-1.52249199357e+002
+9.82308861817e+003,-1.52234860636e+002
+1.00000000000e+004,-1.51934802226e+002
+1.01800975118e+004,-1.52281110019e+002
+1.03634385350e+004,-1.52891373512e+002
+1.05500814844e+004,-1.52518712874e+002
+1.07400858268e+004,-1.53083862834e+002
+1.09335121002e+004,-1.52033248641e+002
+1.11304219327e+004,-1.52252135973e+002
+1.13308780622e+004,-1.52885208303e+002
+1.15349443568e+004,-1.53413417833e+002
+1.17426858345e+004,-1.52511406497e+002
+1.19541686846e+004,-1.51953691938e+002
+1.21694602882e+004,-1.48749567607e+002
+1.23886292399e+004,-1.52294364412e+002
+1.26117453700e+004,-1.53347978423e+002
+1.28388797661e+004,-1.53743797633e+002
+1.30701047961e+004,-1.54385374763e+002
+1.33054941314e+004,-1.54998599327e+002
+1.35451227700e+004,-1.55307974801e+002
+1.37890670608e+004,-1.54164934454e+002
+1.40374047276e+004,-1.53778993268e+002
+1.42902148939e+004,-1.53546133281e+002
+1.45475781085e+004,-1.53855533458e+002
+1.48095763705e+004,-1.54566050074e+002
+1.50762931560e+004,-1.54177961347e+002
+1.53478134445e+004,-1.54141400451e+002
+1.56242237458e+004,-1.54154784965e+002
+1.59056121278e+004,-1.53663906664e+002
+1.61920682446e+004,-1.53930346476e+002
+1.64836833648e+004,-1.54001399029e+002
+1.67805504007e+004,-1.54362582409e+002
+1.70827639381e+004,-1.54333471078e+002
+1.73904202661e+004,-1.54816440884e+002
+1.77036174080e+004,-1.54228288677e+002
+1.80224551525e+004,-1.54144939351e+002
+1.83470350855e+004,-1.54821193691e+002
+1.86774606222e+004,-1.54602983164e+002
+1.90138370407e+004,-1.54782159082e+002
+1.93562715148e+004,-1.54913271105e+002
+1.97048731486e+004,-1.54913339880e+002
+2.00597530110e+004,-1.54917423077e+002
+2.04210241715e+004,-1.55253923153e+002
+2.07888017356e+004,-1.54823939800e+002
+2.11632028822e+004,-1.55168501758e+002
+2.15443469003e+004,-1.54820555068e+002
+2.19323552273e+004,-1.54809161132e+002
+2.23273514878e+004,-1.54547375238e+002
+2.27294615326e+004,-1.54547112861e+002
+2.31388134792e+004,-1.55284733770e+002
+2.35555377526e+004,-1.55520329972e+002
+2.39797671264e+004,-1.54696349250e+002
+2.44116367658e+004,-1.54955392932e+002
+2.48512842698e+004,-1.54870882311e+002
+2.52988497160e+004,-1.55617744972e+002
+2.57544757045e+004,-1.55097514018e+002
+2.62183074038e+004,-1.54967906291e+002
+2.66904925965e+004,-1.54680880970e+002
+2.71711817270e+004,-1.55054955709e+002
+2.76605279492e+004,-1.55015783148e+002
+2.81586871751e+004,-1.55154487045e+002
+2.86658181246e+004,-1.54842298951e+002
+2.91820823764e+004,-1.54634062522e+002
+2.97076444190e+004,-1.54977420380e+002
+3.02426717031e+004,-1.55073701094e+002
+3.07873346955e+004,-1.55134192320e+002
+3.13418069329e+004,-1.54728268197e+002
+3.19062650773e+004,-1.54964966703e+002
+3.24808889724e+004,-1.55106935029e+002
+3.30658617009e+004,-1.55610598923e+002
+3.36613696427e+004,-1.54789718545e+002
+3.42676025343e+004,-1.54712033440e+002
+3.48847535295e+004,-1.55111108631e+002
+3.55130192606e+004,-1.54930594410e+002
+3.61525999011e+004,-1.54905634385e+002
+3.68036992298e+004,-1.55346197774e+002
+3.74665246955e+004,-1.55172102372e+002
+3.81412874828e+004,-1.54774662653e+002
+3.88282025801e+004,-1.55085349841e+002
+3.95274888473e+004,-1.54663576224e+002
+4.02393690862e+004,-1.54386182594e+002
+4.09640701111e+004,-1.54822590688e+002
+4.17018228212e+004,-1.55144015533e+002
+4.24528622739e+004,-1.55189627810e+002
+4.32174277604e+004,-1.55143692816e+002
+4.39957628810e+004,-1.55048495964e+002
+4.47881156235e+004,-1.55326145094e+002
+4.55947384417e+004,-1.55134169076e+002
+4.64158883361e+004,-1.55311183517e+002
+4.72518269359e+004,-1.55219326921e+002
+4.81028205818e+004,-1.50585480375e+002
+4.89691404115e+004,-1.51805052659e+002
+4.98510624459e+004,-1.55304329211e+002
+5.07488676766e+004,-1.55342213956e+002
+5.16628421561e+004,-1.55298416278e+002
+5.25932770886e+004,-1.54962854030e+002
+5.35404689227e+004,-1.54986242860e+002
+5.45047194461e+004,-1.55248056506e+002
+5.54863358815e+004,-1.55174500559e+002
+5.64856309846e+004,-1.55007945069e+002
+5.75029231439e+004,-1.55006616580e+002
+5.85385364818e+004,-1.55104340752e+002
+5.95928009583e+004,-1.55062250584e+002
+6.06660524757e+004,-1.55051477343e+002
+6.17586329859e+004,-1.54710886690e+002
+6.28708905992e+004,-1.51257556002e+002
+6.40031796953e+004,-1.55042057727e+002
+6.51558610364e+004,-1.55238668646e+002
+6.63293018816e+004,-1.54975991966e+002
+6.75238761044e+004,-1.55072569673e+002
+6.87399643118e+004,-1.55057512209e+002
+6.99779539652e+004,-1.54893874856e+002
+7.12382395042e+004,-1.55232151453e+002
+7.25212224722e+004,-1.55067903086e+002
+7.38273116442e+004,-1.54980946573e+002
+7.51569231572e+004,-1.54530282687e+002
+7.65104806427e+004,-1.55080669045e+002
+7.78884153618e+004,-1.55052940717e+002
+7.92911663423e+004,-1.54983691279e+002
