Offset Frequency (Hz),Phase Noise (dBc/Hz)
+1.59056121278e+002,-1.21568360439e+002
+1.61920682446e+002,-1.22044661563e+002
+1.64836833648e+002,-1.21401282208e+002
+1.67805504007e+002,-1.20357222547e+002
+1.70827639381e+002,-1.21472938781e+002
+1.73904202661e+002,-1.20805665021e+002
+1.77036174080e+002,-1.23236095058e+002
+1.80224551525e+002,-1.23456613940e+002
+1.83470350855e+002,-1.20613861379e+002
+1.86774606222e+002,-1.20557816608e+002
+1.90138370407e+002,-1.21428604616e+002
+1.93562715148e+002,-1.23575961855e+002
+1.97048731486e+002,-1.24019138974e+002
+2.00597530110e+002,-1.23723251356e+002
+2.04210241715e+002,-1.22631279471e+002
+2.07888017356e+002,-1.22972883973e+002
+2.11632028822e+002,-1.24140664253e+002
+2.15443469003e+002,-1.24152357515e+002
+2.19323552273e+002,-1.23267044788e+002
+2.23273514878e+002,-1.22659227794e+002
+2.27294615326e+002,-1.23556033364e+002
+2.31388134792e+002,-1.24738344143e+002
+2.35555377526e+002,-1.25223953775e+002
+2.39797671264e+002,-1.25081710187e+002
+2.44116367658e+002,-1.25000146017e+002
+2.48512842698e+002,-1.24230751111e+002
+2.52988497160e+002,-1.24029138301e+002
+2.57544757045e+002,-1.22899161309e+002
+2.62183074038e+002,-1.24401884472e+002
+2.66904925965e+002,-1.27680705625e+002
+2.71711817270e+002,-1.28438081684e+002
+2.76605279492e+002,-1.26677396573e+002
+2.81586871751e+002,-1.25090324130e+002
+2.86658181246e+002,-1.25953832705e+002
+2.91820823764e+002,-1.25763973536e+002
+2.97076444190e+002,-1.25182342912e+002
+3.02426717031e+002,-1.25277793684e+002
+3.07873346955e+002,-1.25083850758e+002
+3.13418069329e+002,-1.26221871673e+002
+3.19062650773e+002,-1.27836190309e+002
+3.24808889724e+002,-1.27836212823e+002
+3.30658617009e+002,-1.29812295132e+002
+3.36613696427e+002,-1.26051245824e+002
+3.42676025343e+002,-1.26215575438e+002
+3.48847535295e+002,-1.26352825968e+002
+3.55130192606e+002,-1.27150199392e+002
+3.61525999011e+002,-1.26854893428e+002
+3.68036992298e+002,-1.27264540612e+002
+3.74665246955e+002,-1.27237840422e+002
+3.81412874828e+002,-1.27454261206e+002
+3.88282025801e+002,-1.28839703407e+002
+3.95274888473e+002,-1.28053389086e+002
+4.02393690862e+002,-1.26983115900e+002
+4.09640701111e+002,-1.27856071032e+002
+4.17018228212e+002,-1.27675294079e+002
+4.24528622739e+002,-1.30234381286e+002
+4.32174277604e+002,-1.29559760615e+002
+4.39957628810e+002,-1.29028610603e+002
+4.47881156235e+002,-1.29395701231e+002
+4.55947384417e+002,-1.32757094542e+002
+4.64158883361e+002,-1.31086780423e+002
+4.72518269359e+002,-1.29671838021e+002
+4.81028205818e+002,-1.31657135350e+002
+4.89691404115e+002,-1.30415478351e+002
+4.98510624459e+002,-1.30369076844e+002
+5.07488676766e+002,-1.30769831175e+002
+5.16628421561e+002,-1.30561305150e+002
+5.25932770886e+002,-1.29896643061e+002
+5.35404689227e+002,-1.30486207879e+002
+5.45047194461e+002,-1.32472776357e+002
+5.54863358815e+002,-1.31548141312e+002
+5.64856309846e+002,-1.31111834740e+002
+5.75029231439e+002,-1.34574390878e+002
+5.85385364818e+002,-1.32427386598e+002
+5.95928009583e+002,-1.31722028116e+002
+6.06660524757e+002,-1.31955841202e+002
+6.17586329859e+002,-1.30264181086e+002
+6.28708905992e+002,-1.32544114775e+002
+6.40031796953e+002,-1.32677277508e+002
+6.51558610364e+002,-1.33179069156e+002
+6.63293018816e+002,-1.31424720312e+002
+6.75238761044e+002,-1.36311443973e+002
+6.87399643118e+002,-1.32797316082e+002
+6.99779539652e+002,-1.33573931577e+002
+7.12382395042e+002,-1.30695963733e+002
+7.25212224722e+002,-1.33761623513e+002
+7.38273116442e+002,-1.30857425188e+002
+7.51569231572e+002,-1.31253978486e+002
+7.65104806427e+002,-1.33510171241e+002
+7.78884153618e+002,-1.34934379017e+002
+7.92911663423e+002,-1.34385792174e+002
+8.07191805189e+002,-1.32779363671e+002
+8.21729128755e+002,-1.33738863743e+002
+8.36528265901e+002,-1.33021143083e+002
+8.51593931825e+002,-1.34862995809e+002
+8.66930926644e+002,-1.33479317631e+002
+8.82544136923e+002,-1.34083762358e+002
+8.98438537235e+002,-1.34752995736e+002
+9.14619191741e+002,-1.33854643167e+002
+9.31091255809e+002,-1.33258714012e+002
+9.47859977652e+002,-1.33683627983e+002
+9.64930700003e+002,-1.37097143338e+002
+9.82308861817e+002,-1.35196089917e+002
+1.00000000000e+003,-1.35464631494e+002
+1.01800975118e+003,-1.36772623097e+002
+1.03634385350e+003,-1.34265198455e+002
+1.05500814844e+003,-1.37539135418e+002
+1.07400858268e+003,-1.34848212642e+002
+1.09335121002e+003,-1.36246705849e+002
+1.11304219327e+003,-1.38226358676e+002
+1.13308780622e+003,-1.34700624762e+002
+1.15349443568e+003,-1.38116238566e+002
+1.17426858345e+003,-1.36559597939e+002
+1.19541686846e+003,-1.34505206998e+002
+1.21694602882e+003,-1.34836013801e+002
+1.23886292399e+003,-1.35378062195e+002
+1.26117453700e+003,-1.37950465327e+002
+1.28388797661e+003,-1.37337691911e+002
+1.30701047961e+003,-1.37336331778e+002
+1.33054941314e+003,-1.36415397404e+002
+1.35451227700e+003,-1.38150593995e+002
+1.37890670608e+003,-1.38605115916e+002
+1.40374047276e+003,-1.37665260144e+002
+1.42902148939e+003,-1.45737428314e+002
+1.45475781085e+003,-1.38582156188e+002
+1.48095763705e+003,-1.36596798521e+002
+1.50762931560e+003,-1.38953083067e+002
+1.53478134445e+003,-1.38280684046e+002
+1.56242237458e+003,-1.36125289644e+002
+1.59056121278e+003,-1.36063563984e+002
+1.61920682446e+003,-1.38014822720e+002
+1.64836833648e+003,-1.38526919895e+002
+1.67805504007e+003,-1.37551204936e+002
+1.70827639381e+003,-1.37878391700e+002
+1.73904202661e+003,-1.38101466451e+002
+1.77036174080e+003,-1.37806526736e+002
+1.80224551525e+003,-1.39773871076e+002
+1.83470350855e+003,-1.40415265730e+002
+1.86774606222e+003,-1.38511265030e+002
+1.90138370407e+003,-1.38938118196e+002
+1.93562715148e+003,-1.39879991424e+002
+1.97048731486e+003,-1.39161839657e+002
+2.00597530110e+003,-1.38800566223e+002
+2.04210241715e+003,-1.39853785011e+002
+2.07888017356e+003,-1.39522894742e+002
+2.11632028822e+003,-1.38155864203e+002
+2.15443469003e+003,-1.38762040917e+002
+2.19323552273e+003,-1.39408706194e+002
+2.23273514878e+003,-1.39228580791e+002
+2.27294615326e+003,-1.39806331437e+002
+2.31388134792e+003,-1.39389412081e+002
+2.35555377526e+003,-1.38747829412e+002
+2.39797671264e+003,-1.40482929829e+002
+2.44116367658e+003,-1.40380742959e+002
+2.48512842698e+003,-1.40160047546e+002
+2.52988497160e+003,-1.40488193312e+002
+2.57544757045e+003,-1.40860758618e+002
+2.62183074038e+003,-1.40268098646e+002
+2.66904925965e+003,-1.37973953093e+002
+2.71711817270e+003,-1.39183868145e+002
+2.76605279492e+003,-1.39174824487e+002
+2.81586871751e+003,-1.37574277540e+002
+2.86658181246e+003,-1.32307739169e+002
+2.91820823764e+003,-1.33526238130e+002
+2.97076444190e+003,-1.37122198388e+002
+3.02426717031e+003,-1.39064184309e+002
+3.07873346955e+003,-1.38051996835e+002
+3.13418069329e+003,-1.36725602239e+002
+3.19062650773e+003,-1.37505275388e+002
+3.24808889724e+003,-1.40547990320e+002
+3.30658617009e+003,-1.42739704321e+002
+3.36613696427e+003,-1.41101949668e+002
+3.42676025343e+003,-1.40306686240e+002
+3.48847535295e+003,-1.39278841892e+002
+3.55130192606e+003,-1.38626155551e+002
+3.61525999011e+003,-1.39977797288e+002
+3.68036992298e+003,-1.41358198838e+002
+3.74665246955e+003,-1.40173039437e+002
+3.81412874828e+003,-1.40552963093e+002
+3.88282025801e+003,-1.40453754337e+002
+3.95274888473e+003,-1.40256437138e+002
+4.02393690862e+003,-1.41815701511e+002
+4.09640701111e+003,-1.42830024613e+002
+4.17018228212e+003,-1.40995945659e+002
+4.24528622739e+003,-1.40653266831e+002
+4.32174277604e+003,-1.40771045251e+002
+4.39957628810e+003,-1.40835816607e+002
+4.47881156235e+003,-1.42761686351e+002
+4.55947384417e+003,-1.43373017305e+002
+4.64158883361e+003,-1.42514515006e+002
+4.72518269359e+003,-1.41195619862e+002
+4.81028205818e+003,-1.41755770826e+002
+4.89691404115e+003,-1.41913733535e+002
+4.98510624459e+003,-1.42256561161e+002
+5.07488676766e+003,-1.42356998423e+002
+5.16628421561e+003,-1.41424408225e+002
+5.25932770886e+003,-1.41395519640e+002
+5.35404689227e+003,-1.42699850133e+002
+5.45047194461e+003,-1.42116486941e+002
+5.54863358815e+003,-1.41675854880e+002
+5.64856309846e+003,-1.41228314303e+002
+5.75029231439e+003,-1.39812460275e+002
+5.85385364818e+003,-1.41362464914e+002
+5.95928009583e+003,-1.42325038601e+002
+6.06660524757e+003,-1.42662974066e+002
+6.17586329859e+003,-1.42043948614e+002
+6.28708905992e+003,-1.41941822183e+002
+6.40031796953e+003,-1.43071786333e+002
+6.51558610364e+003,-1.42973483510e+002
+6.63293018816e+003,-1.43968298397e+002
+6.75238761044e+003,-1.45189051455e+002
+6.87399643118e+003,-1.43348793167e+002
+6.99779539652e+003,-1.43730646212e+002
+7.12382395042e+003,-1.42756016255e+002
