Offset Frequency (Hz),Phase Noise (dBc/Hz)
+7.38273116442e+004,-1.54206200998e+002
+7.51569231572e+004,-1.53694994854e+002
+7.65104806427e+004,-1.53884903557e+002
+7.78884153618e+004,-1.54845958872e+002
+7.92911663423e+004,-1.52809600260e+002
+8.07191805189e+004,-1.54304731834e+002
+8.21729128755e+004,-1.53987612028e+002
+8.36528265901e+004,-1.52670758702e+002
+8.51593931825e+004,-1.54015440667e+002
+8.66930926644e+004,-1.54069279838e+002
+8.82544136923e+004,-1.53773137850e+002
+8.98438537235e+004,-1.53593615492e+002
+9.14619191741e+004,-1.53883006011e+002
+9.31091255809e+004,-1.53820359211e+002
+9.47859977652e+004,-1.54287898102e+002
+9.64930700003e+004,-1.54056054656e+002
+9.82308861817e+004,-1.53801023923e+002
+1.00000000000e+005,-1.54089145334e+002
