Offset Frequency (Hz),Phase Noise (dBc/Hz)
+3.02426717031e+000,-8.47438616862e+001
+3.07873346955e+000,-8.52080404312e+001
+3.13418069329e+000,-8.48782358736e+001
+3.19062650773e+000,-8.53423456473e+001
+3.24808889724e+000,-8.52930359344e+001
+3.30658617009e+000,-8.57570716955e+001
+3.36613696427e+000,-8.58099930908e+001
+3.42676025343e+000,-8.62739494344e+001
+3.48847535295e+000,-8.61415742838e+001
+3.55130192606e+000,-8.66054454161e+001
+3.61525999011e+000,-8.67260731448e+001
+3.68036992298e+000,-8.71898528560e+001
+3.74665246955e+000,-8.78119325693e+001
+3.81412874828e+000,-8.74754892333e+001
+3.88282025801e+000,-8.79391191876e+001
+3.95274888473e+000,-8.81393945941e+001
+4.02393690862e+000,-8.86029155882e+001
+4.09640701111e+000,-8.91115721436e+001
+4.17018228212e+000,-8.84268138501e+001
+4.24528622739e+000,-8.88901564061e+001
+4.32174277604e+000,-8.88188622320e+001
+4.39957628810e+000,-8.91844815487e+001
+4.47881156235e+000,-8.96476259432e+001
+4.55947384417e+000,-8.98131143975e+001
+4.64158883361e+000,-8.98264691351e+001
+4.72518269359e+000,-9.02893935196e+001
+4.81028205818e+000,-9.05797158211e+001
+4.89691404115e+000,-9.09377705044e+001
+4.98510624459e+000,-9.07027820533e+001
+5.07488676766e+000,-9.11653750256e+001
+5.16628421561e+000,-9.12659164730e+001
+5.25932770886e+000,-9.15386343006e+001
+5.35404689227e+000,-9.16378318310e+001
+5.45047194461e+000,-9.19718889304e+001
+5.54863358815e+000,-9.20513225209e+001
+5.64856309846e+000,-9.25133238928e+001
+5.75029231439e+000,-9.25727618542e+001
+5.85385364818e+000,-9.27876927939e+001
+5.95928009583e+000,-9.28258361700e+001
+6.06660524757e+000,-9.30488005197e+001
+6.17586329859e+000,-9.35697218455e+001
+6.28708905992e+000,-9.37009051930e+001
+6.40031796953e+000,-9.38673438243e+001
+6.51558610364e+000,-9.40837894969e+001
+6.63293018816e+000,-9.42148126054e+001
+6.75238761044e+000,-9.44902232491e+001
+6.87399643118e+000,-9.45283003499e+001
+6.99779539652e+000,-9.48383078063e+001
+7.12382395042e+000,-9.53474383697e+001
+7.25212224722e+000,-9.57046624784e+001
+7.38273116442e+000,-9.59035436444e+001
+7.51569231572e+000,-9.61553640086e+001
+7.65104806427e+000,-9.63455678372e+001
+7.78884153618e+000,-9.67925378201e+001
+7.92911663423e+000,-9.70172903094e+001
+8.07191805189e+000,-9.70339449661e+001
+8.21729128755e+000,-9.70556194936e+001
+8.36528265901e+000,-9.69707567308e+001
+8.51593931825e+000,-9.73653192700e+001
+8.66930926644e+000,-9.77229524304e+001
+8.82544136923e+000,-9.79079651923e+001
+8.98438537235e+000,-9.83324049296e+001
+9.14619191741e+000,-9.80758702248e+001
+9.31091255809e+000,-9.81119082197e+001
+9.47859977652e+000,-9.87149996477e+001
+9.64930700003e+000,-9.89699289570e+001
+9.82308861817e+000,-9.92115201042e+001
+1.00000000000e+001,-9.93675302640e+001
+1.01800975118e+001,-9.94640490556e+001
+1.03634385350e+001,-9.96848860842e+001
+1.05500814844e+001,-9.97060889513e+001
+1.07400858268e+001,-1.00092019857e+002
+1.09335121002e+001,-1.00361575233e+002
+1.11304219327e+001,-1.00628405876e+002
+1.13308780622e+001,-1.00785027337e+002
+1.15349443568e+001,-1.00896468115e+002
+1.17426858345e+001,-1.01040134811e+002
+1.19541686846e+001,-1.01295182527e+002
+1.21694602882e+001,-1.01998402834e+002
+1.23886292399e+001,-1.02024369872e+002
+1.26117453700e+001,-1.02141451210e+002
+1.28388797661e+001,-1.01852225126e+002
+1.30701047961e+001,-1.02362635356e+002
+1.33054941314e+001,-1.02832591202e+002
+1.35451227700e+001,-1.02951064102e+002
+1.37890670608e+001,-1.03122646846e+002
+1.40374047276e+001,-1.03239142351e+002
+1.42902148939e+001,-1.03290046034e+002
+1.45475781085e+001,-1.03748711639e+002
+1.48095763705e+001,-1.03902253710e+002
+1.50762931560e+001,-1.04131032499e+002
+1.53478134445e+001,-1.04373157261e+002
+1.56242237458e+001,-1.04510778043e+002
+1.59056121278e+001,-1.04768934533e+002
+1.61920682446e+001,-1.04831128598e+002
+1.64836833648e+001,-1.05318252278e+002
+1.67805504007e+001,-1.05234165693e+002
+1.70827639381e+001,-1.05515777501e+002
+1.73904202661e+001,-1.05732212038e+002
+1.77036174080e+001,-1.06058479307e+002
+1.80224551525e+001,-1.05616702671e+002
+1.83470350855e+001,-1.05836392082e+002
+1.86774606222e+001,-1.06189403153e+002
+1.90138370407e+001,-1.06834788898e+002
+1.93562715148e+001,-1.07030171098e+002
+1.97048731486e+001,-1.06858366257e+002
+2.00597530110e+001,-1.07463359785e+002
+2.04210241715e+001,-1.07404933134e+002
+2.07888017356e+001,-1.07399789276e+002
+2.11632028822e+001,-1.07763510521e+002
+2.15443469003e+001,-1.07942506364e+002
+2.19323552273e+001,-1.07958928100e+002
+2.23273514878e+001,-1.08275428522e+002
+2.27294615326e+001,-1.08591002504e+002
+2.31388134792e+001,-1.08745748574e+002
+2.35555377526e+001,-1.08886719921e+002
+2.39797671264e+001,-1.09274923619e+002
+2.44116367658e+001,-1.09234432648e+002
+2.48512842698e+001,-1.09211910800e+002
+2.52988497160e+001,-1.09435628457e+002
+2.57544757045e+001,-1.09915227482e+002
+2.62183074038e+001,-1.10630534046e+002
+2.66904925965e+001,-1.10156966493e+002
+2.71711817270e+001,-1.10584651478e+002
+2.76605279492e+001,-1.10307310824e+002
+2.81586871751e+001,-1.10639799415e+002
+2.86658181246e+001,-1.10720530653e+002
+2.91820823764e+001,-1.11351872936e+002
+2.97076444190e+001,-1.11431808575e+002
+3.02426717031e+001,-1.11256807683e+002
+3.07873346955e+001,-1.12157714759e+002
+3.13418069329e+001,-1.12097405886e+002
+3.19062650773e+001,-1.12100691979e+002
+3.24808889724e+001,-1.12190485602e+002
+3.30658617009e+001,-1.12370510793e+002
+3.36613696427e+001,-1.12562207760e+002
+3.42676025343e+001,-1.12696510882e+002
+3.48847535295e+001,-1.12799348950e+002
+3.55130192606e+001,-1.13153228189e+002
+3.61525999011e+001,-1.13441355369e+002
+3.68036992298e+001,-1.13664525547e+002
+3.74665246955e+001,-1.13773360888e+002
+3.81412874828e+001,-1.14458724716e+002
+3.88282025801e+001,-1.14136717264e+002
+3.95274888473e+001,-1.14423199213e+002
+4.02393690862e+001,-1.14645024254e+002
+4.09640701111e+001,-1.14427061108e+002
+4.17018228212e+001,-1.15039918981e+002
+4.24528622739e+001,-1.15174746026e+002
+4.32174277604e+001,-1.15573663480e+002
+4.39957628810e+001,-1.15317356060e+002
+4.47881156235e+001,-1.16486015609e+002
+4.55947384417e+001,-1.15644723014e+002
+4.64158883361e+001,-1.16487967070e+002
+4.72518269359e+001,-1.15891726600e+002
+4.81028205818e+001,-1.16470399316e+002
+4.89691404115e+001,-1.17380716756e+002
+4.98510624459e+001,-1.17116128754e+002
+5.07488676766e+001,-1.16703953656e+002
+5.16628421561e+001,-1.17049028463e+002
+5.25932770886e+001,-1.17346500550e+002
+5.35404689227e+001,-1.17548870058e+002
+5.45047194461e+001,-1.17118081432e+002
+5.54863358815e+001,-1.17379821276e+002
+5.64856309846e+001,-1.17477990934e+002
+5.75029231439e+001,-1.18129156321e+002
+5.85385364818e+001,-1.18334095958e+002
+5.95928009583e+001,-1.08749791781e+002
+6.06660524757e+001,-1.16561960730e+002
+6.17586329859e+001,-1.18544628217e+002
+6.28708905992e+001,-1.18942099808e+002
+6.40031796953e+001,-1.12411826337e+002
+6.51558610364e+001,-1.17967041759e+002
+6.63293018816e+001,-1.19800264085e+002
+6.75238761044e+001,-1.19552168762e+002
+6.87399643118e+001,-1.19919898580e+002
+6.99779539652e+001,-1.20058443176e+002
+7.12382395042e+001,-1.20106527191e+002
+7.25212224722e+001,-1.19732154879e+002
+7.38273116442e+001,-1.20130216165e+002
+7.51569231572e+001,-1.21188653422e+002
+7.65104806427e+001,-1.21459296679e+002
+7.78884153618e+001,-1.21063381303e+002
+7.92911663423e+001,-1.20271328421e+002
+8.07191805189e+001,-1.20829313916e+002
+8.21729128755e+001,-1.21721430256e+002
+8.36528265901e+001,-1.22578745269e+002
+8.51593931825e+001,-1.22080971377e+002
+8.66930926644e+001,-1.22225058272e+002
+8.82544136923e+001,-1.21929247850e+002
+8.98438537235e+001,-1.22684827806e+002
+9.14619191741e+001,-1.22564011186e+002
+9.31091255809e+001,-1.21963932260e+002
+9.47859977652e+001,-1.22695795747e+002
+9.64930700003e+001,-1.22883282803e+002
+9.82308861817e+001,-1.22844382573e+002
+1.00000000000e+002,-1.23077283364e+002
+1.01800975118e+002,-1.23547622970e+002
+1.03634385350e+002,-1.23711843482e+002
+1.05500814844e+002,-1.23791119242e+002
+1.07400858268e+002,-1.23168930534e+002
+1.09335121002e+002,-1.23253578078e+002
+1.11304219327e+002,-1.23276920495e+002
+1.13308780622e+002,-1.23247988446e+002
+1.15349443568e+002,-1.23744331690e+002
+1.17426858345e+002,-1.23367482781e+002
+1.19541686846e+002,-1.24225846796e+002
+1.21694602882e+002,-1.23987328463e+002
+1.23886292399e+002,-1.25145695225e+002
+1.26117453700e+002,-1.24914033791e+002
+1.28388797661e+002,-1.24699725567e+002
+1.30701047961e+002,-1.24839261853e+002
+1.33054941314e+002,-1.24540940122e+002
+1.35451227700e+002,-1.24697799243e+002
+1.37890670608e+002,-1.25476989383e+002
+1.40374047276e+002,-1.25834369774e+002
+1.42902148939e+002,-1.25474567318e+002
+1.45475781085e+002,-1.25747133041e+002
+1.48095763705e+002,-1.25780098311e+002
+1.50762931560e+002,-1.26313767107e+002
+1.53478134445e+002,-1.26484893080e+002
+1.56242237458e+002,-1.25336287203e+002
+1.59056121278e+002,-1.26440052628e+002
+1.61920682446e+002,-1.25582181725e+002
+1.64836833648e+002,-1.27532205887e+002
+1.67805504007e+002,-1.26392355998e+002
+1.70827639381e+002,-1.26285284547e+002
+1.73904202661e+002,-1.27364041365e+002
+1.77036174080e+002,-1.27297942960e+002
+1.80224551525e+002,-1.27326690879e+002
+1.83470350855e+002,-1.26695093354e+002
+1.86774606222e+002,-1.22239577965e+002
+1.90138370407e+002,-1.28291172061e+002
+1.93562715148e+002,-1.27628941867e+002
+1.97048731486e+002,-1.28857482116e+002
+2.00597530110e+002,-1.29861490536e+002
+2.04210241715e+002,-1.28967770381e+002
+2.07888017356e+002,-1.28812669763e+002
+2.11632028822e+002,-1.29758897108e+002
+2.15443469003e+002,-1.29476799830e+002
+2.19323552273e+002,-1.29787884016e+002
+2.23273514878e+002,-1.30441999293e+002
+2.27294615326e+002,-1.30136820739e+002
+2.31388134792e+002,-1.30437626951e+002
+2.35555377526e+002,-1.30316993242e+002
+2.39797671264e+002,-1.29338103781e+002
+2.44116367658e+002,-1.30049090043e+002
+2.48512842698e+002,-1.29968494570e+002
+2.52988497160e+002,-1.30075477796e+002
+2.57544757045e+002,-1.30974518364e+002
+2.62183074038e+002,-1.31086867213e+002
+2.66904925965e+002,-1.30388701052e+002
+2.71711817270e+002,-1.30501834485e+002
+2.76605279492e+002,-1.30750894322e+002
+2.81586871751e+002,-1.29494906447e+002
+2.86658181246e+002,-1.30830998654e+002
+2.91820823764e+002,-1.32540975940e+002
+2.97076444190e+002,-1.32432348337e+002
+3.02426717031e+002,-1.32442170531e+002
+3.07873346955e+002,-1.32712144337e+002
+3.13418069329e+002,-1.32242360334e+002
+3.19062650773e+002,-1.32506419736e+002
+3.24808889724e+002,-1.32111048885e+002
+3.30658617009e+002,-1.32390092873e+002
+3.36613696427e+002,-1.32791679782e+002
+3.42676025343e+002,-1.32798886131e+002
+3.48847535295e+002,-1.33893551021e+002
+3.55130192606e+002,-1.32847033828e+002
+3.61525999011e+002,-1.32378487250e+002
+3.68036992298e+002,-1.33991266929e+002
+3.74665246955e+002,-1.31953184282e+002
+3.81412874828e+002,-1.33434002758e+002
+3.88282025801e+002,-1.34128605648e+002
+3.95274888473e+002,-1.33976572881e+002
+4.02393690862e+002,-1.34861403525e+002
+4.09640701111e+002,-1.34382994455e+002
+4.17018228212e+002,-1.34774269392e+002
+4.24528622739e+002,-1.34650491455e+002
+4.32174277604e+002,-1.34932540795e+002
+4.39957628810e+002,-1.34706439079e+002
+4.47881156235e+002,-1.33177466471e+002
+4.55947384417e+002,-1.35037974913e+002
+4.64158883361e+002,-1.33930510685e+002
+4.72518269359e+002,-1.33736199642e+002
+4.81028205818e+002,-1.35795661150e+002
+4.89691404115e+002,-1.35184577813e+002
+4.98510624459e+002,-1.35519107358e+002
+5.07488676766e+002,-1.35087967093e+002
+5.16628421561e+002,-1.35279017198e+002
+5.25932770886e+002,-1.35649133430e+002
+5.35404689227e+002,-1.37078973031e+002
+5.45047194461e+002,-1.36391271425e+002
+5.54863358815e+002,-1.35713311097e+002
+5.64856309846e+002,-1.35183229719e+002
+5.75029231439e+002,-1.37248863843e+002
+5.85385364818e+002,-1.37497810112e+002
+5.95928009583e+002,-1.36864792205e+002
+6.06660524757e+002,-1.35990089342e+002
+6.17586329859e+002,-1.36849306865e+002
+6.28708905992e+002,-1.35669104497e+002
+6.40031796953e+002,-1.36089916803e+002
+6.51558610364e+002,-1.36383619932e+002
+6.63293018816e+002,-1.37600392059e+002
+6.75238761044e+002,-1.36438843374e+002
+6.87399643118e+002,-1.37957807847e+002
+6.99779539652e+002,-1.38733368029e+002
+7.12382395042e+002,-1.37002165987e+002
+7.25212224722e+002,-1.38388754398e+002
+7.38273116442e+002,-1.37991761465e+002
+7.51569231572e+002,-1.38766152303e+002
+7.65104806427e+002,-1.37419171441e+002
+7.78884153618e+002,-1.38164977761e+002
+7.92911663423e+002,-1.37484096686e+002
+8.07191805189e+002,-1.38962584443e+002
+8.21729128755e+002,-1.39056521076e+002
+8.36528265901e+002,-1.38281452375e+002
+8.51593931825e+002,-1.38478175667e+002
+8.66930926644e+002,-1.38598981541e+002
+8.82544136923e+002,-1.38791133327e+002
+8.98438537235e+002,-1.39672115547e+002
+9.14619191741e+002,-1.38475175866e+002
+9.31091255809e+002,-1.39534457223e+002
+9.47859977652e+002,-1.39062006681e+002
+9.64930700003e+002,-1.38927373349e+002
+9.82308861817e+002,-1.39785071206e+002
+1.00000000000e+003,-1.38712098248e+002
+1.01800975118e+003,-1.39088117966e+002
+1.03634385350e+003,-1.40775843889e+002
+1.05500814844e+003,-1.40516199727e+002
+1.07400858268e+003,-1.39323909368e+002
+1.09335121002e+003,-1.41047428014e+002
+1.11304219327e+003,-1.40914222691e+002
+1.13308780622e+003,-1.40134124610e+002
+1.15349443568e+003,-1.41274659864e+002
+1.17426858345e+003,-1.41889452987e+002
+1.19541686846e+003,-1.40874691484e+002
+1.21694602882e+003,-1.40378983353e+002
+1.23886292399e+003,-1.41763829974e+002
+1.26117453700e+003,-1.40960074773e+002
+1.28388797661e+003,-1.41223201936e+002
+1.30701047961e+003,-1.41496455539e+002
+1.33054941314e+003,-1.41912265358e+002
+1.35451227700e+003,-1.35063349564e+002
+1.37890670608e+003,-1.41768120015e+002
+1.40374047276e+003,-1.42386194200e+002
+1.42902148939e+003,-1.42035802969e+002
+1.45475781085e+003,-1.42397530081e+002
+1.48095763705e+003,-1.42302325654e+002
+1.50762931560e+003,-1.39726509565e+002
+1.53478134445e+003,-1.41359433996e+002
+1.56242237458e+003,-1.44107996169e+002
+1.59056121278e+003,-1.43836870429e+002
+1.61920682446e+003,-1.44035133822e+002
+1.64836833648e+003,-1.44096055631e+002
+1.67805504007e+003,-1.43150092664e+002
+1.70827639381e+003,-1.43401767008e+002
+1.73904202661e+003,-1.43884267136e+002
+1.77036174080e+003,-1.43696885651e+002
+1.80224551525e+003,-1.45631173214e+002
+1.83470350855e+003,-1.44407531991e+002
+1.86774606222e+003,-1.43435225215e+002
+1.90138370407e+003,-1.44348538464e+002
+1.93562715148e+003,-1.44797189006e+002
+1.97048731486e+003,-1.44884811417e+002
+2.00597530110e+003,-1.45039838220e+002
+2.04210241715e+003,-1.45070633281e+002
+2.07888017356e+003,-1.45200074422e+002
+2.11632028822e+003,-1.45161772781e+002
+2.15443469003e+003,-1.44187744390e+002
+2.19323552273e+003,-1.45766786266e+002
+2.23273514878e+003,-1.46000110950e+002
+2.27294615326e+003,-1.45379583620e+002
+2.31388134792e+003,-1.45703101912e+002
+2.35555377526e+003,-1.44731154186e+002
+2.39797671264e+003,-1.45773252824e+002
+2.44116367658e+003,-1.45417634608e+002
+2.48512842698e+003,-1.45347843461e+002
+2.52988497160e+003,-1.45200029218e+002
+2.57544757045e+003,-1.45480784834e+002
+2.62183074038e+003,-1.45416499095e+002
+2.66904925965e+003,-1.45924996897e+002
+2.71711817270e+003,-1.45737932113e+002
+2.76605279492e+003,-1.46472438534e+002
+2.81586871751e+003,-1.47222468385e+002
+2.86658181246e+003,-1.47021433710e+002
+2.91820823764e+003,-1.46626941655e+002
+2.97076444190e+003,-1.46515695566e+002
+3.02426717031e+003,-1.47480943344e+002
+3.07873346955e+003,-1.47049358082e+002
+3.13418069329e+003,-1.47028421367e+002
+3.19062650773e+003,-1.48030424585e+002
+3.24808889724e+003,-1.46813517102e+002
+3.30658617009e+003,-1.47718604987e+002
+3.36613696427e+003,-1.47263463201e+002
+3.42676025343e+003,-1.48362011740e+002
+3.48847535295e+003,-1.47663806640e+002
+3.55130192606e+003,-1.47818958540e+002
+3.61525999011e+003,-1.47950298509e+002
+3.68036992298e+003,-1.47472242957e+002
+3.74665246955e+003,-1.46649276112e+002
+3.81412874828e+003,-1.48956331859e+002
+3.88282025801e+003,-1.47566106222e+002
+3.95274888473e+003,-1.47951493314e+002
+4.02393690862e+003,-1.48694795864e+002
+4.09640701111e+003,-1.48185592625e+002
+4.17018228212e+003,-1.48176825576e+002
+4.24528622739e+003,-1.48724642417e+002
+4.32174277604e+003,-1.48612800461e+002
+4.39957628810e+003,-1.48317595044e+002
+4.47881156235e+003,-1.49377775725e+002
+4.55947384417e+003,-1.49920220934e+002
+4.64158883361e+003,-1.48884206137e+002
+4.72518269359e+003,-1.49828184942e+002
+4.81028205818e+003,-1.49844392922e+002
+4.89691404115e+003,-1.49919036208e+002
+4.98510624459e+003,-1.49578265919e+002
+5.07488676766e+003,-1.49334872703e+002
+5.16628421561e+003,-1.49330612719e+002
+5.25932770886e+003,-1.49180502534e+002
+5.35404689227e+003,-1.49050303779e+002
+5.45047194461e+003,-1.50802850728e+002
+5.54863358815e+003,-1.49879920599e+002
+5.64856309846e+003,-1.50390540016e+002
+5.75029231439e+003,-1.50534138426e+002
+5.85385364818e+003,-1.49809828839e+002
+5.95928009583e+003,-1.50840413112e+002
+6.06660524757e+003,-1.50024071852e+002
+6.17586329859e+003,-1.49207237690e+002
+6.28708905992e+003,-1.50142937712e+002
+6.40031796953e+003,-1.50306103686e+002
+6.51558610364e+003,-1.50482955461e+002
+6.63293018816e+003,-1.51444147276e+002
+6.75238761044e+003,-1.51280939163e+002
+6.87399643118e+003,-1.50248255225e+002
+6.99779539652e+003,-1.50902517505e+002
+7.12382395042e+003,-1.50556048782e+002
+7.25212224722e+003,-1.51225642897e+002
+7.38273116442e+003,-1.50362209848e+002
+7.51569231572e+003,-1.50849662184e+002
+7.65104806427e+003,-1.50693176583e+002
+7.78884153618e+003,-1.51117562324e+002
+7.92911663423e+003,-1.52125398011e+002
+8.07191805189e+003,-1.50967973835e+002
+8.21729128755e+003,-1.51581386447e+002
+8.36528265901e+003,-1.51316097693e+002
+8.51593931825e+003,-1.52118406594e+002
+8.66930926644e+003,-1.51530690379e+002
+8.82544136923e+003,-1.51377216436e+002
+8.98438537235e+003,-1.51551214226e+002
+9.14619191741e+003,-1.52560621786e+002
+9.31091255809e+003,-1.52325125738e+002
+9.47859977652e+003,-1.51649949890e+002
+9.64930700003e+003,-1.52455514514e+002
+9.82308861817e+003,-1.52021033490e+002
+1.00000000000e+004,-1.51852364319e+002
+1.01800975118e+004,-1.51970308863e+002
+1.03634385350e+004,-1.52321347012e+002
+1.05500814844e+004,-1.53174776811e+002
+1.07400858268e+004,-1.52902659072e+002
+1.09335121002e+004,-1.52398290605e+002
+1.11304219327e+004,-1.52517399554e+002
+1.13308780622e+004,-1.52477270718e+002
+1.15349443568e+004,-1.53668967102e+002
+1.17426858345e+004,-1.53049851981e+002
+1.19541686846e+004,-1.50759884888e+002
+1.21694602882e+004,-1.48830771029e+002
+1.23886292399e+004,-1.53055698111e+002
+1.26117453700e+004,-1.53709118915e+002
+1.28388797661e+004,-1.53511518061e+002
+1.30701047961e+004,-1.53437774432e+002
+1.33054941314e+004,-1.53927076885e+002
+1.35451227700e+004,-1.53844672107e+002
+1.37890670608e+004,-1.53860067755e+002
+1.40374047276e+004,-1.54226538900e+002
+1.42902148939e+004,-1.55099008365e+002
+1.45475781085e+004,-1.55066314067e+002
+1.48095763705e+004,-1.54874822498e+002
+1.50762931560e+004,-1.55274569615e+002
+1.53478134445e+004,-1.54429557141e+002
+1.56242237458e+004,-1.54595560505e+002
+1.59056121278e+004,-1.54393949014e+002
+1.61920682446e+004,-1.54305280499e+002
+1.64836833648e+004,-1.54556626192e+002
+1.67805504007e+004,-1.54342741867e+002
+1.70827639381e+004,-1.54119937291e+002
+1.73904202661e+004,-1.54280081489e+002
+1.77036174080e+004,-1.54894744058e+002
+1.80224551525e+004,-1.55289807068e+002
+1.83470350855e+004,-1.54151327441e+002
+1.86774606222e+004,-1.53927866433e+002
+1.90138370407e+004,-1.54153148475e+002
+1.93562715148e+004,-1.54751906063e+002
+1.97048731486e+004,-1.55446942244e+002
+2.00597530110e+004,-1.54975123837e+002
+2.04210241715e+004,-1.54853049907e+002
+2.07888017356e+004,-1.54364198476e+002
+2.11632028822e+004,-1.54487956499e+002
+2.15443469003e+004,-1.55124101193e+002
+2.19323552273e+004,-1.55451188840e+002
+2.23273514878e+004,-1.55089371826e+002
+2.27294615326e+004,-1.55289866887e+002
+2.31388134792e+004,-1.54547606450e+002
+2.35555377526e+004,-1.55292627681e+002
+2.39797671264e+004,-1.54988127864e+002
+2.44116367658e+004,-1.54564779226e+002
+2.48512842698e+004,-1.55165879109e+002
+2.52988497160e+004,-1.55552817394e+002
+2.57544757045e+004,-1.54971552777e+002
+2.62183074038e+004,-1.55053699899e+002
+2.66904925965e+004,-1.54813921167e+002
+2.71711817270e+004,-1.55126018712e+002
+2.76605279492e+004,-1.55120007779e+002
+2.81586871751e+004,-1.54940266455e+002
+2.86658181246e+004,-1.55051323391e+002
+2.91820823764e+004,-1.54810078064e+002
+2.97076444190e+004,-1.54782358369e+002
+3.02426717031e+004,-1.54802589713e+002
+3.07873346955e+004,-1.55050466340e+002
+3.13418069329e+004,-1.55250937774e+002
+3.19062650773e+004,-1.54647989002e+002
+3.24808889724e+004,-1.54986830003e+002
+3.30658617009e+004,-1.55820733315e+002
+3.36613696427e+004,-1.55142581384e+002
+3.42676025343e+004,-1.54870384565e+002
+3.48847535295e+004,-1.55150104238e+002
+3.55130192606e+004,-1.55275074460e+002
+3.61525999011e+004,-1.55266033901e+002
+3.68036992298e+004,-1.54949464535e+002
+3.74665246955e+004,-1.55179297165e+002
+3.81412874828e+004,-1.54788415704e+002
+3.88282025801e+004,-1.55323060080e+002
+3.95274888473e+004,-1.54626501976e+002
+4.02393690862e+004,-1.54864943710e+002
+4.09640701111e+004,-1.54793575998e+002
+4.17018228212e+004,-1.54737920476e+002
+4.24528622739e+004,-1.55382381210e+002
+4.32174277604e+004,-1.55071670038e+002
+4.39957628810e+004,-1.55249233514e+002
+4.47881156235e+004,-1.55217231564e+002
+4.55947384417e+004,-1.55584283241e+002
+4.64158883361e+004,-1.55534022245e+002
+4.72518269359e+004,-1.55320736351e+002
+4.81028205818e+004,-1.50672586871e+002
+4.89691404115e+004,-1.51760283030e+002
+4.98510624459e+004,-1.55130983420e+002
+5.07488676766e+004,-1.55071213557e+002
+5.16628421561e+004,-1.55292738556e+002
+5.25932770886e+004,-1.55106611751e+002
+5.35404689227e+004,-1.55174569117e+002
+5.45047194461e+004,-1.55587338017e+002
+5.54863358815e+004,-1.54920610133e+002
+5.64856309846e+004,-1.54999178109e+002
+5.75029231439e+004,-1.55036918100e+002
+5.85385364818e+004,-1.54764137379e+002
+5.95928009583e+004,-1.55233000905e+002
+6.06660524757e+004,-1.55280703152e+002
+6.17586329859e+004,-1.54886905109e+002
+6.28708905992e+004,-1.51104313094e+002
+6.40031796953e+004,-1.54642806700e+002
+6.51558610364e+004,-1.55082507157e+002
+6.63293018816e+004,-1.55105741483e+002
+6.75238761044e+004,-1.55243236444e+002
+6.87399643118e+004,-1.55161806515e+002
+6.99779539652e+004,-1.55199679916e+002
+7.12382395042e+004,-1.55397396223e+002
+7.25212224722e+004,-1.54848944033e+002
+7.38273116442e+004,-1.55084516967e+002
+7.51569231572e+004,-1.54648984703e+002
+7.65104806427e+004,-1.55001015694e+002
+7.78884153618e+004,-1.54476869107e+002
+7.92911663423e+004,-1.54171436069e+002
