Offset Frequency (Hz),Phase Noise (dBc/Hz)
+8.21729128755e+002,-1.32549014353e+002
+8.36528265901e+002,-1.31796352764e+002
+8.51593931825e+002,-1.34023522967e+002
+8.66930926644e+002,-1.36522488183e+002
+8.82544136923e+002,-1.33845506679e+002
+8.98438537235e+002,-1.34755097060e+002
+9.14619191741e+002,-1.34274876613e+002
+9.31091255809e+002,-1.33560126794e+002
+9.47859977652e+002,-1.35788720502e+002
+9.64930700003e+002,-1.35712185944e+002
+9.82308861817e+002,-1.34179365694e+002
+1.00000000000e+003,-1.36927247820e+002
+1.01800975118e+003,-1.33795263325e+002
+1.03634385350e+003,-1.32959760854e+002
+1.05500814844e+003,-1.37194450135e+002
+1.07400858268e+003,-1.34705260934e+002
+1.09335121002e+003,-1.34563332527e+002
+1.11304219327e+003,-1.37368085125e+002
+1.13308780622e+003,-1.34265402857e+002
+1.15349443568e+003,-1.35978749874e+002
+1.17426858345e+003,-1.35323944907e+002
+1.19541686846e+003,-1.34248451403e+002
+1.21694602882e+003,-1.35399340055e+002
+1.23886292399e+003,-1.36902457474e+002
+1.26117453700e+003,-1.38897169853e+002
+1.28388797661e+003,-1.34790712767e+002
+1.30701047961e+003,-1.39353969911e+002
+1.33054941314e+003,-1.38019711769e+002
+1.35451227700e+003,-1.34382481918e+002
+1.37890670608e+003,-1.37255925091e+002
+1.40374047276e+003,-1.37540001571e+002
+1.42902148939e+003,-1.36282302774e+002
+1.45475781085e+003,-1.39931828922e+002
+1.48095763705e+003,-1.35229688383e+002
+1.50762931560e+003,-1.37403107823e+002
+1.53478134445e+003,-1.32089819373e+002
+1.56242237458e+003,-1.36388828107e+002
+1.59056121278e+003,-1.41418601586e+002
+1.61920682446e+003,-1.41707194619e+002
+1.64836833648e+003,-1.38350357069e+002
+1.67805504007e+003,-1.38524297381e+002
+1.70827639381e+003,-1.37402401578e+002
+1.73904202661e+003,-1.37435766802e+002
+1.77036174080e+003,-1.39125012039e+002
+1.80224551525e+003,-1.38104342437e+002
+1.83470350855e+003,-1.36879332299e+002
+1.86774606222e+003,-1.37460747458e+002
+1.90138370407e+003,-1.36400957591e+002
+1.93562715148e+003,-1.37333992950e+002
+1.97048731486e+003,-1.37409902064e+002
+2.00597530110e+003,-1.37936447609e+002
+2.04210241715e+003,-1.38142824351e+002
+2.07888017356e+003,-1.38383304423e+002
+2.11632028822e+003,-1.40209787983e+002
+2.15443469003e+003,-1.39181566263e+002
+2.19323552273e+003,-1.39537860710e+002
+2.23273514878e+003,-1.40000637473e+002
+2.27294615326e+003,-1.39112441626e+002
+2.31388134792e+003,-1.41870840663e+002
+2.35555377526e+003,-1.39094810903e+002
+2.39797671264e+003,-1.39773493380e+002
+2.44116367658e+003,-1.41415897218e+002
+2.48512842698e+003,-1.38193939996e+002
+2.52988497160e+003,-1.38000724194e+002
+2.57544757045e+003,-1.39774962406e+002
+2.62183074038e+003,-1.38711213903e+002
+2.66904925965e+003,-1.39775472032e+002
+2.71711817270e+003,-1.38370398936e+002
+2.76605279492e+003,-1.39100096039e+002
+2.81586871751e+003,-1.39006654191e+002
+2.86658181246e+003,-1.34818807934e+002
+2.91820823764e+003,-1.36432558501e+002
+2.97076444190e+003,-1.39741277133e+002
+3.02426717031e+003,-1.37083939639e+002
+3.07873346955e+003,-1.37187963532e+002
+3.13418069329e+003,-1.36852671551e+002
+3.19062650773e+003,-1.37383543766e+002
+3.24808889724e+003,-1.37763051907e+002
+3.30658617009e+003,-1.39900507000e+002
+3.36613696427e+003,-1.40332528496e+002
+3.42676025343e+003,-1.39771803481e+002
+3.48847535295e+003,-1.38252381814e+002
+3.55130192606e+003,-1.39383184585e+002
+3.61525999011e+003,-1.40790876201e+002
+3.68036992298e+003,-1.43121215177e+002
+3.74665246955e+003,-1.42863699847e+002
+3.81412874828e+003,-1.42943829166e+002
+3.88282025801e+003,-1.44368238252e+002
+3.95274888473e+003,-1.42676928687e+002
+4.02393690862e+003,-1.41008521353e+002
+4.09640701111e+003,-1.41340124884e+002
+4.17018228212e+003,-1.42562223697e+002
+4.24528622739e+003,-1.39615709057e+002
+4.32174277604e+003,-1.45923669875e+002
+4.39957628810e+003,-1.41270644249e+002
+4.47881156235e+003,-1.40206889063e+002
+4.55947384417e+003,-1.41301552236e+002
+4.64158883361e+003,-1.42507502563e+002
+4.72518269359e+003,-1.41199018577e+002
+4.81028205818e+003,-1.40735323884e+002
+4.89691404115e+003,-1.42772642527e+002
+4.98510624459e+003,-1.42638418573e+002
+5.07488676766e+003,-1.44813907189e+002
+5.16628421561e+003,-1.41210836623e+002
+5.25932770886e+003,-1.41020773934e+002
+5.35404689227e+003,-1.41848905645e+002
+5.45047194461e+003,-1.44090806917e+002
+5.54863358815e+003,-1.43306435282e+002
+5.64856309846e+003,-1.41564873066e+002
+5.75029231439e+003,-1.40329563772e+002
+5.85385364818e+003,-1.40419900632e+002
+5.95928009583e+003,-1.40601399575e+002
+6.06660524757e+003,-1.42616057107e+002
+6.17586329859e+003,-1.43934577918e+002
+6.28708905992e+003,-1.40711709486e+002
+6.40031796953e+003,-1.41573186909e+002
+6.51558610364e+003,-1.43549909141e+002
+6.63293018816e+003,-1.44272716251e+002
+6.75238761044e+003,-1.41998018967e+002
+6.87399643118e+003,-1.44612061484e+002
+6.99779539652e+003,-1.45318626570e+002
+7.12382395042e+003,-1.43027733731e+002
+7.25212224722e+003,-1.41826382960e+002
+7.38273116442e+003,-1.42619217741e+002
+7.51569231572e+003,-1.43051299528e+002
+7.65104806427e+003,-1.42659177753e+002
+7.78884153618e+003,-1.43525424788e+002
+7.92911663423e+003,-1.44079963991e+002
+8.07191805189e+003,-1.42142366782e+002
+8.21729128755e+003,-1.42099340242e+002
+8.36528265901e+003,-1.44667730229e+002
+8.51593931825e+003,-1.42382909766e+002
+8.66930926644e+003,-1.43618304446e+002
+8.82544136923e+003,-1.44449452202e+002
+8.98438537235e+003,-1.43419445108e+002
+9.14619191741e+003,-1.43507466530e+002
+9.31091255809e+003,-1.43550106205e+002
+9.47859977652e+003,-1.42962748548e+002
+9.64930700003e+003,-1.42923320998e+002
+9.82308861817e+003,-1.42733335243e+002
+1.00000000000e+004,-1.43141666659e+002
+1.01800975118e+004,-1.45141218945e+002
+1.03634385350e+004,-1.43849019561e+002
+1.05500814844e+004,-1.43607345690e+002
+1.07400858268e+004,-1.43888291459e+002
+1.09335121002e+004,-1.44131086938e+002
+1.11304219327e+004,-1.44739216824e+002
+1.13308780622e+004,-1.42896732403e+002
+1.15349443568e+004,-1.43111520513e+002
+1.17426858345e+004,-1.43359511863e+002
+1.19541686846e+004,-1.43006922274e+002
+1.21694602882e+004,-1.42785433945e+002
+1.23886292399e+004,-1.44710529381e+002
+1.26117453700e+004,-1.44555596244e+002
+1.28388797661e+004,-1.44025369754e+002
+1.30701047961e+004,-1.43782656436e+002
+1.33054941314e+004,-1.43758466175e+002
+1.35451227700e+004,-1.43352241424e+002
+1.37890670608e+004,-1.43221845867e+002
+1.40374047276e+004,-1.43137380427e+002
+1.42902148939e+004,-1.42631298111e+002
+1.45475781085e+004,-1.42837325120e+002
+1.48095763705e+004,-1.43713906191e+002
+1.50762931560e+004,-1.44282392947e+002
+1.53478134445e+004,-1.44016681940e+002
+1.56242237458e+004,-1.43895550245e+002
+1.59056121278e+004,-1.44219942920e+002
+1.61920682446e+004,-1.44152222252e+002
+1.64836833648e+004,-1.44108955247e+002
+1.67805504007e+004,-1.44023794521e+002
+1.70827639381e+004,-1.43486990904e+002
+1.73904202661e+004,-1.43749730727e+002
+1.77036174080e+004,-1.43890621548e+002
+1.80224551525e+004,-1.44218641378e+002
+1.83470350855e+004,-1.44435090971e+002
+1.86774606222e+004,-1.44668850664e+002
+1.90138370407e+004,-1.44534808651e+002
+1.93562715148e+004,-1.44386184727e+002
+1.97048731486e+004,-1.43805076925e+002
+2.00597530110e+004,-1.43930433746e+002
+2.04210241715e+004,-1.44030629409e+002
+2.07888017356e+004,-1.44294201469e+002
+2.11632028822e+004,-1.43799418210e+002
+2.15443469003e+004,-1.44125401172e+002
+2.19323552273e+004,-1.43977478625e+002
+2.23273514878e+004,-1.44429616993e+002
+2.27294615326e+004,-1.44393679074e+002
+2.31388134792e+004,-1.44046781413e+002
+2.35555377526e+004,-1.44133708270e+002
+2.39797671264e+004,-1.44142504685e+002
+2.44116367658e+004,-1.43800471406e+002
+2.48512842698e+004,-1.44059683513e+002
+2.52988497160e+004,-1.44147098770e+002
+2.57544757045e+004,-1.43732837676e+002
+2.62183074038e+004,-1.43644982081e+002
+2.66904925965e+004,-1.44715485157e+002
+2.71711817270e+004,-1.44624741354e+002
+2.76605279492e+004,-1.43526027143e+002
+2.81586871751e+004,-1.43265509203e+002
+2.86658181246e+004,-1.43993183142e+002
+2.91820823764e+004,-1.43657718617e+002
+2.97076444190e+004,-1.43719682933e+002
+3.02426717031e+004,-1.43391100721e+002
+3.07873346955e+004,-1.43007814469e+002
+3.13418069329e+004,-1.43338623959e+002
+3.19062650773e+004,-1.43463309291e+002
+3.24808889724e+004,-1.43748570273e+002
+3.30658617009e+004,-1.43814006517e+002
+3.36613696427e+004,-1.43197432337e+002
+3.42676025343e+004,-1.42632745159e+002
+3.48847535295e+004,-1.42411804979e+002
+3.55130192606e+004,-1.42976952680e+002
+3.61525999011e+004,-1.43348380891e+002
+3.68036992298e+004,-1.43731803900e+002
+3.74665246955e+004,-1.44118023121e+002
+3.81412874828e+004,-1.44221112614e+002
+3.88282025801e+004,-1.44560701668e+002
+3.95274888473e+004,-1.44257470616e+002
+4.02393690862e+004,-1.44393179100e+002
+4.09640701111e+004,-1.44233893948e+002
+4.17018228212e+004,-1.44082769668e+002
+4.24528622739e+004,-1.44411781232e+002
+4.32174277604e+004,-1.43499011526e+002
+4.39957628810e+004,-1.43248941931e+002
+4.47881156235e+004,-1.42909738546e+002
+4.55947384417e+004,-1.43254108871e+002
+4.64158883361e+004,-1.43890553627e+002
+4.72518269359e+004,-1.43775508077e+002
+4.81028205818e+004,-1.43262434558e+002
+4.89691404115e+004,-1.42846765606e+002
+4.98510624459e+004,-1.43809143068e+002
+5.07488676766e+004,-1.43625156512e+002
+5.16628421561e+004,-1.43821732272e+002
+5.25932770886e+004,-1.43681611843e+002
+5.35404689227e+004,-1.44087870494e+002
+5.45047194461e+004,-1.44160764530e+002
+5.54863358815e+004,-1.44025343667e+002
+5.64856309846e+004,-1.44355080816e+002
+5.75029231439e+004,-1.44280689896e+002
+5.85385364818e+004,-1.44005617068e+002
+5.95928009583e+004,-1.43297058213e+002
+6.06660524757e+004,-1.42530878242e+002
+6.17586329859e+004,-1.43127391613e+002
+6.28708905992e+004,-1.43359914346e+002
+6.40031796953e+004,-1.43879607185e+002
+6.51558610364e+004,-1.43973214326e+002
+6.63293018816e+004,-1.44184825405e+002
+6.75238761044e+004,-1.44164177309e+002
+6.87399643118e+004,-1.42854351346e+002
+6.99779539652e+004,-1.41657869605e+002
+7.12382395042e+004,-1.42556964235e+002
+7.25212224722e+004,-1.44178327330e+002
+7.38273116442e+004,-1.44195208522e+002
+7.51569231572e+004,-1.43808100164e+002
+7.65104806427e+004,-1.42766289886e+002
