
[2020-06-30 15:22:44.000] 
[2020-06-30 15:22:55.816] 30.231
[2020-06-30 15:22:55.877] 30.221
[2020-06-30 15:22:55.943] 30.223
[2020-06-30 15:22:56.010] 30.220
[2020-06-30 15:22:56.075] 30.215
[2020-06-30 15:22:56.139] 30.219
[2020-06-30 15:22:56.210] 30.236
[2020-06-30 15:22:56.273] 30.243
[2020-06-30 15:22:56.340] 30.249
[2020-06-30 15:22:56.404] 30.244
[2020-06-30 15:22:56.475] 30.250
[2020-06-30 15:22:56.539] 30.246
[2020-06-30 15:22:56.606] 30.239
[2020-06-30 15:22:56.673] 30.242
[2020-06-30 15:22:56.737] 30.244
[2020-06-30 15:22:56.807] 30.236
[2020-06-30 15:22:56.870] 30.235
[2020-06-30 15:22:56.937] 30.228
[2020-06-30 15:22:57.003] 30.223
[2020-06-30 15:22:57.069] 30.226
[2020-06-30 15:22:57.134] 30.221
[2020-06-30 15:22:57.202] 30.221
[2020-06-30 15:22:57.266] 30.224
[2020-06-30 15:22:57.332] 30.226
[2020-06-30 15:22:57.406] 30.221
[2020-06-30 15:22:57.465] 30.228
[2020-06-30 15:22:57.535] 30.228
[2020-06-30 15:22:57.597] 30.239
[2020-06-30 15:22:57.663] 30.229
[2020-06-30 15:22:57.732] 30.231
[2020-06-30 15:22:57.796] 30.219
[2020-06-30 15:22:57.861] 30.218
[2020-06-30 15:22:57.928] 30.221
[2020-06-30 15:22:57.995] 30.217
[2020-06-30 15:22:58.060] 30.210
[2020-06-30 15:22:58.125] 30.211
[2020-06-30 15:22:58.192] 30.211
[2020-06-30 15:22:58.259] 30.212
[2020-06-30 15:22:58.327] 30.219
[2020-06-30 15:22:58.391] 30.229
[2020-06-30 15:22:58.456] 30.241
[2020-06-30 15:22:58.523] 30.253
[2020-06-30 15:22:58.588] 30.248
[2020-06-30 15:22:58.654] 30.248
[2020-06-30 15:22:58.719] 30.253
[2020-06-30 15:22:58.787] 30.246
[2020-06-30 15:22:58.853] 30.243
[2020-06-30 15:22:58.923] 30.233
[2020-06-30 15:22:58.987] 30.224
[2020-06-30 15:22:59.052] 30.223
[2020-06-30 15:22:59.118] 30.219
[2020-06-30 15:22:59.183] 30.213
[2020-06-30 15:22:59.251] 30.204
[2020-06-30 15:22:59.314] 30.201
[2020-06-30 15:22:59.383] 30.199
[2020-06-30 15:22:59.449] 30.203
[2020-06-30 15:22:59.514] 30.213
[2020-06-30 15:22:59.584] 30.219
[2020-06-30 15:22:59.648] 30.216
[2020-06-30 15:22:59.713] 30.213
[2020-06-30 15:22:59.779] 30.214
[2020-06-30 15:22:59.844] 30.216
[2020-06-30 15:22:59.911] 30.209
[2020-06-30 15:22:59.976] 30.209
[2020-06-30 15:23:00.043] 30.204
[2020-06-30 15:23:00.109] 30.204
[2020-06-30 15:23:00.176] 30.187
[2020-06-30 15:23:00.242] 30.187
[2020-06-30 15:23:00.308] 30.179
[2020-06-30 15:23:00.374] 30.186
[2020-06-30 15:23:00.442] 30.181
[2020-06-30 15:23:00.508] 30.184
[2020-06-30 15:23:00.574] 30.190
[2020-06-30 15:23:00.640] 30.195
[2020-06-30 15:23:00.706] 30.192
[2020-06-30 15:23:00.775] 30.184
[2020-06-30 15:23:00.840] 30.178
[2020-06-30 15:23:00.905] 30.172
[2020-06-30 15:23:00.970] 30.175
[2020-06-30 15:23:01.037] 30.178
[2020-06-30 15:23:01.103] 30.179
[2020-06-30 15:23:01.171] 30.187
[2020-06-30 15:23:01.238] 30.195
[2020-06-30 15:23:01.304] 30.209
[2020-06-30 15:23:01.369] 30.210
[2020-06-30 15:23:01.436] 30.221
[2020-06-30 15:23:01.502] 30.217
[2020-06-30 15:23:01.568] 30.221
[2020-06-30 15:23:01.634] 30.215
[2020-06-30 15:23:01.702] 30.203
[2020-06-30 15:23:01.766] 30.208
[2020-06-30 15:23:01.834] 30.206
[2020-06-30 15:23:01.899] 30.201
[2020-06-30 15:23:01.965] 30.200
[2020-06-30 15:23:02.031] 30.203
[2020-06-30 15:23:02.099] 30.215
[2020-06-30 15:23:02.165] 30.225
[2020-06-30 15:23:02.233] 30.229
[2020-06-30 15:23:02.298] 30.223
[2020-06-30 15:23:02.362] 30.225
[2020-06-30 15:23:02.429] 30.223
[2020-06-30 15:23:02.495] 30.229
[2020-06-30 15:23:02.560] 30.221
[2020-06-30 15:23:02.627] 30.223
[2020-06-30 15:23:02.693] 30.216
[2020-06-30 15:23:02.759] 30.209
[2020-06-30 15:23:02.829] 30.214
[2020-06-30 15:23:02.892] 30.206
[2020-06-30 15:23:02.957] 30.197
[2020-06-30 15:23:03.025] 30.198
[2020-06-30 15:23:03.091] 30.199
[2020-06-30 15:23:03.159] 30.201
[2020-06-30 15:23:03.223] 30.206
[2020-06-30 15:23:03.289] 30.211
[2020-06-30 15:23:03.353] 30.204
[2020-06-30 15:23:03.419] 30.199
[2020-06-30 15:23:03.486] 30.224
[2020-06-30 15:23:03.552] 30.240
[2020-06-30 15:23:03.620] 30.261
[2020-06-30 15:23:03.686] 30.261
[2020-06-30 15:23:03.752] 30.253
[2020-06-30 15:23:03.821] 30.258
[2020-06-30 15:23:03.884] 30.255
[2020-06-30 15:23:03.951] 30.248
[2020-06-30 15:23:04.016] 30.233
[2020-06-30 15:23:04.083] 30.226
[2020-06-30 15:23:04.150] 30.220
[2020-06-30 15:23:04.215] 30.210
[2020-06-30 15:23:04.282] 30.198
[2020-06-30 15:23:04.347] 30.201
[2020-06-30 15:23:04.413] 30.190
[2020-06-30 15:23:04.482] 30.184
[2020-06-30 15:23:04.546] 30.182
[2020-06-30 15:23:04.616] 30.180
[2020-06-30 15:23:04.681] 30.185
[2020-06-30 15:23:04.744] 30.192
[2020-06-30 15:23:04.809] 30.196
[2020-06-30 15:23:04.877] 30.196
[2020-06-30 15:23:04.943] 30.196
[2020-06-30 15:23:05.012] 30.201
[2020-06-30 15:23:05.078] 30.192
[2020-06-30 15:23:05.143] 30.198
[2020-06-30 15:23:05.214] 30.204
[2020-06-30 15:23:05.275] 30.211
[2020-06-30 15:23:05.341] 30.207
[2020-06-30 15:23:05.411] 30.203
[2020-06-30 15:23:05.475] 30.201
[2020-06-30 15:23:05.539] 30.188
[2020-06-30 15:23:05.608] 30.196
[2020-06-30 15:23:05.672] 30.214
[2020-06-30 15:23:05.739] 30.234
[2020-06-30 15:23:05.803] 30.218
[2020-06-30 15:23:05.869] 30.217
[2020-06-30 15:23:05.935] 30.216
[2020-06-30 15:23:06.000] 30.214
[2020-06-30 15:23:06.070] 30.211
[2020-06-30 15:23:06.135] 30.218
[2020-06-30 15:23:06.201] 30.210
[2020-06-30 15:23:06.269] 30.209
[2020-06-30 15:23:06.336] 30.214
[2020-06-30 15:23:06.405] 30.214
[2020-06-30 15:23:06.466] 30.218
[2020-06-30 15:23:06.532] 30.222
[2020-06-30 15:23:06.599] 30.219
[2020-06-30 15:23:06.665] 30.212
[2020-06-30 15:23:06.733] 30.215
[2020-06-30 15:23:06.796] 30.216
[2020-06-30 15:23:06.863] 30.209
[2020-06-30 15:23:06.931] 30.204
[2020-06-30 15:23:06.996] 30.209
[2020-06-30 15:23:07.061] 30.202
[2020-06-30 15:23:07.128] 30.202
[2020-06-30 15:23:07.195] 30.216
[2020-06-30 15:23:07.264] 30.211
[2020-06-30 15:23:07.326] 30.209
[2020-06-30 15:23:07.394] 30.201
[2020-06-30 15:23:07.458] 30.198
[2020-06-30 15:23:07.525] 30.206
[2020-06-30 15:23:07.589] 30.203
[2020-06-30 15:23:07.659] 30.206
[2020-06-30 15:23:07.722] 30.221
[2020-06-30 15:23:07.791] 30.231
[2020-06-30 15:23:07.855] 30.231
[2020-06-30 15:23:07.922] 30.237
[2020-06-30 15:23:07.989] 30.233
[2020-06-30 15:23:08.054] 30.229
[2020-06-30 15:23:08.119] 30.218
[2020-06-30 15:23:08.185] 30.211
[2020-06-30 15:23:08.251] 30.201
[2020-06-30 15:23:08.318] 30.196
[2020-06-30 15:23:08.386] 30.189
[2020-06-30 15:23:08.451] 30.180
[2020-06-30 15:23:08.517] 30.184
[2020-06-30 15:23:08.586] 30.183
[2020-06-30 15:23:08.650] 30.178
[2020-06-30 15:23:08.716] 30.175
[2020-06-30 15:23:08.782] 30.163
[2020-06-30 15:23:08.849] 30.168
[2020-06-30 15:23:08.917] 30.177
[2020-06-30 15:23:08.980] 30.175
[2020-06-30 15:23:09.047] 30.177
[2020-06-30 15:23:09.113] 30.182
[2020-06-30 15:23:09.181] 30.181
[2020-06-30 15:23:09.246] 30.182
[2020-06-30 15:23:09.312] 30.182
[2020-06-30 15:23:09.379] 30.192
[2020-06-30 15:23:09.445] 30.192
[2020-06-30 15:23:09.511] 30.200
[2020-06-30 15:23:09.577] 30.211
[2020-06-30 15:23:09.644] 30.207
[2020-06-30 15:23:09.710] 30.206
[2020-06-30 15:23:09.776] 30.200
[2020-06-30 15:23:09.842] 30.208
[2020-06-30 15:23:09.909] 30.211
[2020-06-30 15:23:09.974] 30.204
[2020-06-30 15:23:10.040] 30.205
[2020-06-30 15:23:10.108] 30.199
[2020-06-30 15:23:10.172] 30.196
[2020-06-30 15:23:10.240] 30.200
[2020-06-30 15:23:10.307] 30.211
[2020-06-30 15:23:10.371] 30.216
[2020-06-30 15:23:10.438] 30.214
[2020-06-30 15:23:10.503] 30.214
[2020-06-30 15:23:10.569] 30.220
[2020-06-30 15:23:10.635] 30.227
[2020-06-30 15:23:10.702] 30.228
[2020-06-30 15:23:10.770] 30.227
[2020-06-30 15:23:10.838] 30.220
[2020-06-30 15:23:10.901] 30.226
[2020-06-30 15:23:10.968] 30.233
[2020-06-30 15:23:11.034] 30.238
[2020-06-30 15:23:11.100] 30.231
[2020-06-30 15:23:11.167] 30.235
[2020-06-30 15:23:11.232] 30.225
[2020-06-30 15:23:11.298] 30.233
[2020-06-30 15:23:11.365] 30.230
[2020-06-30 15:23:11.430] 30.220
[2020-06-30 15:23:11.496] 30.214
[2020-06-30 15:23:11.562] 30.201
[2020-06-30 15:23:11.629] 30.194
[2020-06-30 15:23:11.698] 30.199
[2020-06-30 15:23:11.762] 30.195
[2020-06-30 15:23:11.827] 30.198
[2020-06-30 15:23:11.893] 30.196
[2020-06-30 15:23:11.961] 30.215
[2020-06-30 15:23:12.026] 30.212
[2020-06-30 15:23:12.092] 30.221
[2020-06-30 15:23:12.158] 30.231
[2020-06-30 15:23:12.225] 30.226
[2020-06-30 15:23:12.291] 30.233
[2020-06-30 15:23:12.357] 30.223
[2020-06-30 15:23:12.423] 30.227
[2020-06-30 15:23:12.491] 30.221
[2020-06-30 15:23:12.556] 30.205
[2020-06-30 15:23:12.621] 30.196
[2020-06-30 15:23:12.688] 30.184
[2020-06-30 15:23:12.754] 30.180
[2020-06-30 15:23:12.820] 30.180
[2020-06-30 15:23:12.886] 30.178
[2020-06-30 15:23:12.951] 30.175
[2020-06-30 15:23:13.019] 30.169
[2020-06-30 15:23:13.088] 30.170
[2020-06-30 15:23:13.152] 30.175
[2020-06-30 15:23:13.218] 30.184
[2020-06-30 15:23:13.285] 30.186
[2020-06-30 15:23:13.350] 30.192
[2020-06-30 15:23:13.417] 30.177
[2020-06-30 15:23:13.484] 30.174
[2020-06-30 15:23:13.549] 30.179
[2020-06-30 15:23:13.615] 30.186
[2020-06-30 15:23:13.682] 30.207
[2020-06-30 15:23:13.748] 30.226
[2020-06-30 15:23:13.814] 30.245
[2020-06-30 15:23:13.881] 30.238
[2020-06-30 15:23:13.947] 30.225
[2020-06-30 15:23:14.012] 30.216
[2020-06-30 15:23:14.080] 30.199
[2020-06-30 15:23:14.147] 30.202
[2020-06-30 15:23:14.212] 30.205
[2020-06-30 15:23:14.277] 30.194
[2020-06-30 15:23:14.343] 30.198
[2020-06-30 15:23:14.409] 30.200
[2020-06-30 15:23:14.476] 30.195
[2020-06-30 15:23:14.542] 30.193
[2020-06-30 15:23:14.608] 30.189
[2020-06-30 15:23:14.674] 30.186
[2020-06-30 15:23:14.740] 30.191
[2020-06-30 15:23:14.807] 30.202
[2020-06-30 15:23:14.874] 30.204
[2020-06-30 15:23:14.941] 30.198
[2020-06-30 15:23:15.008] 30.193
[2020-06-30 15:23:15.072] 30.189
[2020-06-30 15:23:15.139] 30.180
[2020-06-30 15:23:15.203] 30.179
[2020-06-30 15:23:15.270] 30.178
[2020-06-30 15:23:15.337] 30.176
[2020-06-30 15:23:15.403] 30.191
[2020-06-30 15:23:15.469] 30.207
[2020-06-30 15:23:15.536] 30.204
[2020-06-30 15:23:15.605] 30.197
[2020-06-30 15:23:15.671] 30.210
[2020-06-30 15:23:15.734] 30.214
[2020-06-30 15:23:15.800] 30.202
[2020-06-30 15:23:15.868] 30.199
[2020-06-30 15:23:15.932] 30.184
[2020-06-30 15:23:16.001] 30.189
[2020-06-30 15:23:16.065] 30.186
[2020-06-30 15:23:16.131] 30.189
[2020-06-30 15:23:16.201] 30.189
[2020-06-30 15:23:16.264] 30.194
[2020-06-30 15:23:16.331] 30.196
[2020-06-30 15:23:16.403] 30.191
[2020-06-30 15:23:16.463] 30.181
[2020-06-30 15:23:16.530] 30.175
[2020-06-30 15:23:16.595] 30.177
[2020-06-30 15:23:16.660] 30.178
[2020-06-30 15:23:16.731] 30.179
[2020-06-30 15:23:16.794] 30.180
[2020-06-30 15:23:16.861] 30.175
[2020-06-30 15:23:16.929] 30.182
[2020-06-30 15:23:16.993] 30.187
[2020-06-30 15:23:17.060] 30.180
[2020-06-30 15:23:17.126] 30.183
[2020-06-30 15:23:17.191] 30.191
[2020-06-30 15:23:17.259] 30.191
[2020-06-30 15:23:17.325] 30.201
[2020-06-30 15:23:17.391] 30.206
[2020-06-30 15:23:17.457] 30.206
[2020-06-30 15:23:17.524] 30.200
[2020-06-30 15:23:17.588] 30.199
[2020-06-30 15:23:17.654] 30.197
[2020-06-30 15:23:17.721] 30.196
[2020-06-30 15:23:17.788] 30.186
[2020-06-30 15:23:17.856] 30.182
[2020-06-30 15:23:17.921] 30.184
[2020-06-30 15:23:17.987] 30.186
[2020-06-30 15:23:18.054] 30.183
[2020-06-30 15:23:18.119] 30.178
[2020-06-30 15:23:18.186] 30.181
[2020-06-30 15:23:18.252] 30.173
[2020-06-30 15:23:18.319] 30.174
[2020-06-30 15:23:18.384] 30.173
[2020-06-30 15:23:18.453] 30.162
[2020-06-30 15:23:18.516] 30.166
[2020-06-30 15:23:18.583] 30.177
[2020-06-30 15:23:18.649] 30.189
[2020-06-30 15:23:18.717] 30.187
[2020-06-30 15:23:18.781] 30.178
[2020-06-30 15:23:18.849] 30.188
[2020-06-30 15:23:18.914] 30.187
[2020-06-30 15:23:18.984] 30.193
[2020-06-30 15:23:19.046] 30.190
[2020-06-30 15:23:19.113] 30.197
[2020-06-30 15:23:19.180] 30.193
[2020-06-30 15:23:19.245] 30.189
[2020-06-30 15:23:19.311] 30.197
[2020-06-30 15:23:19.378] 30.194
[2020-06-30 15:23:19.444] 30.177
[2020-06-30 15:23:19.514] 30.174
[2020-06-30 15:23:19.576] 30.172
[2020-06-30 15:23:19.643] 30.170
[2020-06-30 15:23:19.710] 30.169
[2020-06-30 15:23:19.775] 30.167
[2020-06-30 15:23:19.841] 30.165
[2020-06-30 15:23:19.907] 30.165
[2020-06-30 15:23:19.974] 30.161
[2020-06-30 15:23:20.040] 30.165
[2020-06-30 15:23:20.107] 30.175
[2020-06-30 15:23:20.173] 30.175
[2020-06-30 15:23:20.242] 30.176
[2020-06-30 15:23:20.307] 30.177
[2020-06-30 15:23:20.372] 30.175
[2020-06-30 15:23:20.438] 30.184
[2020-06-30 15:23:20.504] 30.187
[2020-06-30 15:23:20.571] 30.196
[2020-06-30 15:23:20.637] 30.187
[2020-06-30 15:23:20.703] 30.181
[2020-06-30 15:23:20.771] 30.182
[2020-06-30 15:23:20.836] 30.169
[2020-06-30 15:23:20.903] 30.168
[2020-06-30 15:23:20.969] 30.174
[2020-06-30 15:23:21.038] 30.182
[2020-06-30 15:23:21.101] 30.188
[2020-06-30 15:23:21.168] 30.186
[2020-06-30 15:23:21.233] 30.186
[2020-06-30 15:23:21.301] 30.177
[2020-06-30 15:23:21.368] 30.180
[2020-06-30 15:23:21.432] 30.188
[2020-06-30 15:23:21.499] 30.172
[2020-06-30 15:23:21.564] 30.169
[2020-06-30 15:23:21.631] 30.175
[2020-06-30 15:23:21.696] 30.169
[2020-06-30 15:23:21.763] 30.170
[2020-06-30 15:23:21.830] 30.173
[2020-06-30 15:23:21.897] 30.171
[2020-06-30 15:23:21.962] 30.168
[2020-06-30 15:23:22.029] 30.180
[2020-06-30 15:23:22.095] 30.175
[2020-06-30 15:23:22.160] 30.175
[2020-06-30 15:23:22.227] 30.170
[2020-06-30 15:23:22.293] 30.171
[2020-06-30 15:23:22.359] 30.165
[2020-06-30 15:23:22.425] 30.162
[2020-06-30 15:23:22.493] 30.172
[2020-06-30 15:23:22.560] 30.188
[2020-06-30 15:23:22.625] 30.179
[2020-06-30 15:23:22.694] 30.180
[2020-06-30 15:23:22.758] 30.185
[2020-06-30 15:23:22.824] 30.182
[2020-06-30 15:23:22.890] 30.182
[2020-06-30 15:23:22.956] 30.179
[2020-06-30 15:23:23.022] 30.187
[2020-06-30 15:23:23.088] 30.188
[2020-06-30 15:23:23.155] 30.195
[2020-06-30 15:23:23.221] 30.188
[2020-06-30 15:23:23.288] 30.181
[2020-06-30 15:23:23.355] 30.188
[2020-06-30 15:23:23.420] 30.193
[2020-06-30 15:23:23.485] 30.197
[2020-06-30 15:23:23.552] 30.201
[2020-06-30 15:23:23.619] 30.194
[2020-06-30 15:23:23.685] 30.200
[2020-06-30 15:23:23.752] 30.211
[2020-06-30 15:23:23.820] 30.199
[2020-06-30 15:23:23.887] 30.194
[2020-06-30 15:23:23.950] 30.196
[2020-06-30 15:23:24.017] 30.194
[2020-06-30 15:23:24.083] 30.201
[2020-06-30 15:23:24.148] 30.207
[2020-06-30 15:23:24.215] 30.201
[2020-06-30 15:23:24.282] 30.199
[2020-06-30 15:23:24.348] 30.191
[2020-06-30 15:23:24.414] 30.182
[2020-06-30 15:23:24.480] 30.167
[2020-06-30 15:23:24.547] 30.167
[2020-06-30 15:23:24.611] 30.159
[2020-06-30 15:23:24.678] 30.162
[2020-06-30 15:23:24.745] 30.167
[2020-06-30 15:23:24.811] 30.170
[2020-06-30 15:23:24.878] 30.174
[2020-06-30 15:23:24.944] 30.162
[2020-06-30 15:23:25.011] 30.160
[2020-06-30 15:23:25.077] 30.148
[2020-06-30 15:23:25.143] 30.154
[2020-06-30 15:23:25.210] 30.155
[2020-06-30 15:23:25.275] 30.149
[2020-06-30 15:23:25.342] 30.152
[2020-06-30 15:23:25.410] 30.155
[2020-06-30 15:23:25.474] 30.158
[2020-06-30 15:23:25.543] 30.152
[2020-06-30 15:23:25.607] 30.151
[2020-06-30 15:23:25.673] 30.158
[2020-06-30 15:23:25.743] 30.163
[2020-06-30 15:23:25.806] 30.166
[2020-06-30 15:23:25.872] 30.167
[2020-06-30 15:23:25.939] 30.161
[2020-06-30 15:23:26.006] 30.162
[2020-06-30 15:23:26.072] 30.166
[2020-06-30 15:23:26.137] 30.170
[2020-06-30 15:23:26.203] 30.176
[2020-06-30 15:23:26.271] 30.182
[2020-06-30 15:23:26.336] 30.184
[2020-06-30 15:23:26.406] 30.196
[2020-06-30 15:23:26.468] 30.202
[2020-06-30 15:23:26.535] 30.202
[2020-06-30 15:23:26.601] 30.196
[2020-06-30 15:23:26.667] 30.183
[2020-06-30 15:23:26.734] 30.187
[2020-06-30 15:23:26.800] 30.197
[2020-06-30 15:23:26.867] 30.194
[2020-06-30 15:23:26.931] 30.193
[2020-06-30 15:23:26.998] 30.198
[2020-06-30 15:23:27.064] 30.203
[2020-06-30 15:23:27.129] 30.208
[2020-06-30 15:23:27.199] 30.207
[2020-06-30 15:23:27.263] 30.215
[2020-06-30 15:23:27.329] 30.208
[2020-06-30 15:23:27.401] 30.206
[2020-06-30 15:23:27.462] 30.196
[2020-06-30 15:23:27.528] 30.196
[2020-06-30 15:23:27.593] 30.210
[2020-06-30 15:23:27.660] 30.215
[2020-06-30 15:23:27.728] 30.210
[2020-06-30 15:23:27.795] 30.204
