
[2020-06-29 13:02:04.003] 
[2020-06-29 13:02:07.337] 30.136
[2020-06-29 13:02:07.405] 30.134
[2020-06-29 13:02:07.472] 30.138
[2020-06-29 13:02:07.541] 30.144
[2020-06-29 13:02:07.605] 30.130
[2020-06-29 13:02:07.670] 30.123
[2020-06-29 13:02:07.737] 30.113
[2020-06-29 13:02:07.805] 30.103
[2020-06-29 13:02:07.870] 30.106
[2020-06-29 13:02:07.937] 30.102
[2020-06-29 13:02:08.003] 30.101
[2020-06-29 13:02:08.072] 30.098
[2020-06-29 13:02:08.135] 30.093
[2020-06-29 13:02:08.201] 30.087
[2020-06-29 13:02:08.268] 30.083
[2020-06-29 13:02:08.334] 30.080
[2020-06-29 13:02:08.400] 30.071
[2020-06-29 13:02:08.467] 30.065
[2020-06-29 13:02:08.534] 30.054
[2020-06-29 13:02:08.602] 30.041
[2020-06-29 13:02:08.667] 30.039
[2020-06-29 13:02:08.734] 30.029
[2020-06-29 13:02:08.800] 30.027
[2020-06-29 13:02:08.866] 30.030
[2020-06-29 13:02:08.934] 30.029
[2020-06-29 13:02:09.003] 30.013
[2020-06-29 13:02:09.067] 30.022
[2020-06-29 13:02:09.134] 30.010
[2020-06-29 13:02:09.200] 30.001
[2020-06-29 13:02:09.268] 29.989
[2020-06-29 13:02:09.335] 29.982
[2020-06-29 13:02:09.400] 29.985
[2020-06-29 13:02:09.466] 29.996
[2020-06-29 13:02:09.533] 30.003
[2020-06-29 13:02:09.600] 30.000
[2020-06-29 13:02:09.666] 29.992
[2020-06-29 13:02:09.735] 29.989
[2020-06-29 13:02:09.803] 29.980
[2020-06-29 13:02:09.867] 29.977
[2020-06-29 13:02:09.934] 29.973
[2020-06-29 13:02:10.001] 29.966
[2020-06-29 13:02:10.069] 29.960
[2020-06-29 13:02:10.135] 29.947
[2020-06-29 13:02:10.202] 29.935
[2020-06-29 13:02:10.269] 29.929
[2020-06-29 13:02:10.334] 29.926
[2020-06-29 13:02:10.402] 29.931
[2020-06-29 13:02:10.469] 29.937
[2020-06-29 13:02:10.535] 29.944
[2020-06-29 13:02:10.603] 29.948
[2020-06-29 13:02:10.667] 29.952
[2020-06-29 13:02:10.735] 29.948
[2020-06-29 13:02:10.802] 29.943
[2020-06-29 13:02:10.870] 29.938
[2020-06-29 13:02:10.937] 29.928
[2020-06-29 13:02:11.003] 29.933
[2020-06-29 13:02:11.070] 29.935
[2020-06-29 13:02:11.135] 29.934
[2020-06-29 13:02:11.204] 29.943
[2020-06-29 13:02:11.271] 29.953
[2020-06-29 13:02:11.336] 29.966
[2020-06-29 13:02:11.403] 29.968
[2020-06-29 13:02:11.470] 29.961
[2020-06-29 13:02:11.536] 29.963
[2020-06-29 13:02:11.603] 29.972
[2020-06-29 13:02:11.671] 29.966
[2020-06-29 13:02:11.738] 29.966
[2020-06-29 13:02:11.805] 29.966
[2020-06-29 13:02:11.871] 29.957
[2020-06-29 13:02:11.938] 29.950
[2020-06-29 13:02:12.005] 29.936
[2020-06-29 13:02:12.072] 29.934
[2020-06-29 13:02:12.138] 29.944
[2020-06-29 13:02:12.204] 29.944
[2020-06-29 13:02:12.272] 29.937
[2020-06-29 13:02:12.339] 29.932
[2020-06-29 13:02:12.404] 29.939
[2020-06-29 13:02:12.470] 29.943
[2020-06-29 13:02:12.540] 29.941
[2020-06-29 13:02:12.605] 29.943
[2020-06-29 13:02:12.671] 29.936
[2020-06-29 13:02:12.742] 29.932
[2020-06-29 13:02:12.807] 29.929
[2020-06-29 13:02:12.872] 29.930
[2020-06-29 13:02:12.939] 29.922
[2020-06-29 13:02:13.006] 29.916
[2020-06-29 13:02:13.075] 29.911
[2020-06-29 13:02:13.139] 29.915
[2020-06-29 13:02:13.205] 29.926
[2020-06-29 13:02:13.272] 29.934
[2020-06-29 13:02:13.340] 29.945
[2020-06-29 13:02:13.407] 29.942
[2020-06-29 13:02:13.474] 29.933
[2020-06-29 13:02:13.541] 29.926
[2020-06-29 13:02:13.606] 29.922
[2020-06-29 13:02:13.673] 29.918
[2020-06-29 13:02:13.740] 29.920
[2020-06-29 13:02:13.807] 29.927
[2020-06-29 13:02:13.875] 29.923
[2020-06-29 13:02:13.943] 29.924
[2020-06-29 13:02:14.009] 29.923
[2020-06-29 13:02:14.076] 29.918
[2020-06-29 13:02:14.143] 29.913
[2020-06-29 13:02:14.209] 29.910
[2020-06-29 13:02:14.277] 29.909
[2020-06-29 13:02:14.342] 29.910
[2020-06-29 13:02:14.409] 29.909
[2020-06-29 13:02:14.476] 29.903
[2020-06-29 13:02:14.544] 29.897
[2020-06-29 13:02:14.610] 29.899
[2020-06-29 13:02:14.680] 29.892
[2020-06-29 13:02:14.745] 29.883
[2020-06-29 13:02:14.811] 29.885
[2020-06-29 13:02:14.879] 29.886
[2020-06-29 13:02:14.945] 29.888
[2020-06-29 13:02:15.012] 29.883
[2020-06-29 13:02:15.080] 29.878
[2020-06-29 13:02:15.145] 29.877
[2020-06-29 13:02:15.213] 29.886
[2020-06-29 13:02:15.280] 29.882
[2020-06-29 13:02:15.347] 29.881
[2020-06-29 13:02:15.414] 29.881
[2020-06-29 13:02:15.482] 29.879
[2020-06-29 13:02:15.547] 29.879
[2020-06-29 13:02:15.614] 29.887
[2020-06-29 13:02:15.681] 29.885
[2020-06-29 13:02:15.748] 29.883
[2020-06-29 13:02:15.814] 29.888
[2020-06-29 13:02:15.880] 29.886
[2020-06-29 13:02:15.949] 29.883
[2020-06-29 13:02:16.016] 29.891
[2020-06-29 13:02:16.084] 29.898
[2020-06-29 13:02:16.149] 29.888
[2020-06-29 13:02:16.215] 29.888
[2020-06-29 13:02:16.282] 29.891
[2020-06-29 13:02:16.349] 29.880
[2020-06-29 13:02:16.416] 29.893
[2020-06-29 13:02:16.483] 29.888
[2020-06-29 13:02:16.552] 29.883
[2020-06-29 13:02:16.616] 29.890
[2020-06-29 13:02:16.684] 29.889
[2020-06-29 13:02:16.751] 29.892
[2020-06-29 13:02:16.818] 29.884
[2020-06-29 13:02:16.888] 29.891
[2020-06-29 13:02:16.953] 29.893
[2020-06-29 13:02:17.020] 29.886
[2020-06-29 13:02:17.087] 29.890
[2020-06-29 13:02:17.152] 29.892
[2020-06-29 13:02:17.221] 29.897
[2020-06-29 13:02:17.289] 29.902
[2020-06-29 13:02:17.353] 29.899
[2020-06-29 13:02:17.421] 29.908
[2020-06-29 13:02:17.489] 29.902
[2020-06-29 13:02:17.553] 29.904
[2020-06-29 13:02:17.622] 29.906
[2020-06-29 13:02:17.688] 29.908
[2020-06-29 13:02:17.755] 29.895
[2020-06-29 13:02:17.821] 29.892
[2020-06-29 13:02:17.889] 29.890
[2020-06-29 13:02:17.956] 29.893
[2020-06-29 13:02:18.022] 29.890
[2020-06-29 13:02:18.088] 29.890
[2020-06-29 13:02:18.156] 29.882
[2020-06-29 13:02:18.224] 29.894
[2020-06-29 13:02:18.291] 29.900
[2020-06-29 13:02:18.356] 29.899
[2020-06-29 13:02:18.425] 29.890
[2020-06-29 13:02:18.491] 29.877
[2020-06-29 13:02:18.558] 29.873
[2020-06-29 13:02:18.624] 29.872
[2020-06-29 13:02:18.691] 29.873
[2020-06-29 13:02:18.761] 29.874
[2020-06-29 13:02:18.824] 29.870
[2020-06-29 13:02:18.894] 29.877
[2020-06-29 13:02:18.959] 29.874
[2020-06-29 13:02:19.026] 29.877
[2020-06-29 13:02:19.094] 29.882
[2020-06-29 13:02:19.161] 29.891
[2020-06-29 13:02:19.227] 29.892
[2020-06-29 13:02:19.294] 29.887
[2020-06-29 13:02:19.360] 29.879
[2020-06-29 13:02:19.429] 29.883
[2020-06-29 13:02:19.495] 29.890
[2020-06-29 13:02:19.561] 29.897
[2020-06-29 13:02:19.628] 29.912
[2020-06-29 13:02:19.695] 29.916
[2020-06-29 13:02:19.761] 29.915
[2020-06-29 13:02:19.828] 29.902
[2020-06-29 13:02:19.895] 29.893
[2020-06-29 13:02:19.961] 29.890
[2020-06-29 13:02:20.028] 29.886
[2020-06-29 13:02:20.095] 29.896
[2020-06-29 13:02:20.163] 29.888
[2020-06-29 13:02:20.230] 29.890
[2020-06-29 13:02:20.298] 29.891
[2020-06-29 13:02:20.365] 29.883
[2020-06-29 13:02:20.432] 29.890
[2020-06-29 13:02:20.498] 29.893
[2020-06-29 13:02:20.566] 29.896
[2020-06-29 13:02:20.631] 29.899
[2020-06-29 13:02:20.697] 29.905
[2020-06-29 13:02:20.765] 29.899
[2020-06-29 13:02:20.832] 29.901
[2020-06-29 13:02:20.900] 29.895
[2020-06-29 13:02:20.967] 29.881
[2020-06-29 13:02:21.034] 29.882
[2020-06-29 13:02:21.100] 29.883
[2020-06-29 13:02:21.166] 29.883
[2020-06-29 13:02:21.234] 29.890
[2020-06-29 13:02:21.303] 29.892
[2020-06-29 13:02:21.368] 29.890
[2020-06-29 13:02:21.434] 29.880
[2020-06-29 13:02:21.503] 29.879
[2020-06-29 13:02:21.570] 29.881
[2020-06-29 13:02:21.636] 29.885
[2020-06-29 13:02:21.703] 29.878
[2020-06-29 13:02:21.770] 29.874
[2020-06-29 13:02:21.836] 29.876
[2020-06-29 13:02:21.902] 29.894
[2020-06-29 13:02:21.970] 29.892
[2020-06-29 13:02:22.037] 29.888
[2020-06-29 13:02:22.105] 29.893
[2020-06-29 13:02:22.172] 29.899
[2020-06-29 13:02:22.238] 29.897
[2020-06-29 13:02:22.303] 29.890
[2020-06-29 13:02:22.370] 29.877
[2020-06-29 13:02:22.438] 29.870
[2020-06-29 13:02:22.507] 29.871
[2020-06-29 13:02:22.572] 29.862
[2020-06-29 13:02:22.639] 29.856
[2020-06-29 13:02:22.708] 29.848
[2020-06-29 13:02:22.774] 29.846
[2020-06-29 13:02:22.840] 29.856
[2020-06-29 13:02:22.908] 29.854
[2020-06-29 13:02:22.974] 29.863
[2020-06-29 13:02:23.041] 29.858
[2020-06-29 13:02:23.108] 29.854
[2020-06-29 13:02:23.174] 29.845
[2020-06-29 13:02:23.243] 29.843
[2020-06-29 13:02:23.310] 29.838
[2020-06-29 13:02:23.377] 29.839
[2020-06-29 13:02:23.444] 29.843
[2020-06-29 13:02:23.509] 29.844
[2020-06-29 13:02:23.576] 29.845
[2020-06-29 13:02:23.643] 29.851
[2020-06-29 13:02:23.710] 29.845
[2020-06-29 13:02:23.778] 29.859
[2020-06-29 13:02:23.845] 29.858
[2020-06-29 13:02:23.912] 29.861
[2020-06-29 13:02:23.981] 29.863
[2020-06-29 13:02:24.048] 29.868
[2020-06-29 13:02:24.112] 29.861
[2020-06-29 13:02:24.178] 29.863
[2020-06-29 13:02:24.246] 29.863
[2020-06-29 13:02:24.313] 29.865
[2020-06-29 13:02:24.380] 29.863
[2020-06-29 13:02:24.447] 29.867
[2020-06-29 13:02:24.514] 29.862
[2020-06-29 13:02:24.581] 29.857
[2020-06-29 13:02:24.649] 29.857
[2020-06-29 13:02:24.716] 29.865
[2020-06-29 13:02:24.786] 29.874
[2020-06-29 13:02:24.850] 29.879
[2020-06-29 13:02:24.919] 29.877
[2020-06-29 13:02:24.985] 29.888
[2020-06-29 13:02:25.053] 29.898
[2020-06-29 13:02:25.119] 29.901
[2020-06-29 13:02:25.184] 29.901
[2020-06-29 13:02:25.252] 29.897
[2020-06-29 13:02:25.317] 29.894
[2020-06-29 13:02:25.386] 29.902
[2020-06-29 13:02:25.451] 29.899
[2020-06-29 13:02:25.523] 29.902
[2020-06-29 13:02:25.585] 29.911
[2020-06-29 13:02:25.652] 29.899
[2020-06-29 13:02:25.719] 29.895
[2020-06-29 13:02:25.787] 29.903
[2020-06-29 13:02:25.853] 29.901
[2020-06-29 13:02:25.921] 29.908
[2020-06-29 13:02:25.987] 29.908
[2020-06-29 13:02:26.053] 29.906
[2020-06-29 13:02:26.121] 29.898
[2020-06-29 13:02:26.188] 29.891
[2020-06-29 13:02:26.254] 29.885
[2020-06-29 13:02:26.321] 29.888
[2020-06-29 13:02:26.388] 29.877
[2020-06-29 13:02:26.455] 29.880
[2020-06-29 13:02:26.522] 29.878
[2020-06-29 13:02:26.588] 29.880
[2020-06-29 13:02:26.655] 29.879
[2020-06-29 13:02:26.721] 29.871
[2020-06-29 13:02:26.790] 29.876
[2020-06-29 13:02:26.857] 29.877
[2020-06-29 13:02:26.925] 29.882
[2020-06-29 13:02:26.991] 29.872
[2020-06-29 13:02:27.059] 29.871
[2020-06-29 13:02:27.124] 29.876
[2020-06-29 13:02:27.191] 29.911
[2020-06-29 13:02:27.259] 29.921
[2020-06-29 13:02:27.324] 29.924
[2020-06-29 13:02:27.392] 29.921
[2020-06-29 13:02:27.460] 29.914
[2020-06-29 13:02:27.526] 29.911
[2020-06-29 13:02:27.591] 29.904
[2020-06-29 13:02:27.658] 29.907
[2020-06-29 13:02:27.727] 29.908
[2020-06-29 13:02:27.794] 29.907
[2020-06-29 13:02:27.859] 29.902
[2020-06-29 13:02:27.927] 29.892
[2020-06-29 13:02:27.992] 29.891
[2020-06-29 13:02:28.060] 29.888
[2020-06-29 13:02:28.127] 29.892
[2020-06-29 13:02:28.193] 29.887
[2020-06-29 13:02:28.262] 29.887
[2020-06-29 13:02:28.328] 29.888
[2020-06-29 13:02:28.397] 29.892
[2020-06-29 13:02:28.463] 29.888
[2020-06-29 13:02:28.530] 29.883
[2020-06-29 13:02:28.597] 29.880
[2020-06-29 13:02:28.664] 29.881
[2020-06-29 13:02:28.729] 29.892
[2020-06-29 13:02:28.795] 29.897
[2020-06-29 13:02:28.863] 29.892
[2020-06-29 13:02:28.930] 29.883
[2020-06-29 13:02:28.997] 29.879
[2020-06-29 13:02:29.064] 29.874
[2020-06-29 13:02:29.133] 29.865
[2020-06-29 13:02:29.197] 29.867
[2020-06-29 13:02:29.268] 29.874
[2020-06-29 13:02:29.335] 29.876
[2020-06-29 13:02:29.400] 29.877
[2020-06-29 13:02:29.465] 29.876
[2020-06-29 13:02:29.532] 29.872
[2020-06-29 13:02:29.600] 29.864
[2020-06-29 13:02:29.666] 29.852
[2020-06-29 13:02:29.732] 29.849
[2020-06-29 13:02:29.802] 29.851
[2020-06-29 13:02:29.868] 29.857
[2020-06-29 13:02:29.963] 29.872
[2020-06-29 13:02:30.001] 29.895
[2020-06-29 13:02:30.067] 29.911
[2020-06-29 13:02:30.135] 29.906
[2020-06-29 13:02:30.203] 29.899
[2020-06-29 13:02:30.268] 29.896
[2020-06-29 13:02:30.335] 29.879
[2020-06-29 13:02:30.404] 29.883
[2020-06-29 13:02:30.468] 29.881
[2020-06-29 13:02:30.543] 29.885
[2020-06-29 13:02:30.603] 29.888
[2020-06-29 13:02:30.675] 29.888
[2020-06-29 13:02:30.740] 29.887
[2020-06-29 13:02:30.804] 29.892
[2020-06-29 13:02:30.870] 29.904
[2020-06-29 13:02:30.937] 29.912
[2020-06-29 13:02:31.004] 29.899
[2020-06-29 13:02:31.071] 29.895
[2020-06-29 13:02:31.138] 29.881
[2020-06-29 13:02:31.206] 29.890
[2020-06-29 13:02:31.271] 29.887
[2020-06-29 13:02:31.338] 29.888
[2020-06-29 13:02:31.406] 29.880
[2020-06-29 13:02:31.472] 29.872
[2020-06-29 13:02:31.540] 29.872
[2020-06-29 13:02:31.606] 29.874
[2020-06-29 13:02:31.673] 29.876
[2020-06-29 13:02:31.741] 29.865
[2020-06-29 13:02:31.807] 29.869
[2020-06-29 13:02:31.875] 29.865
[2020-06-29 13:02:31.944] 29.858
[2020-06-29 13:02:32.008] 29.856
[2020-06-29 13:02:32.075] 29.856
[2020-06-29 13:02:32.142] 29.858
[2020-06-29 13:02:32.209] 29.852
[2020-06-29 13:02:32.277] 29.852
[2020-06-29 13:02:32.344] 29.854
[2020-06-29 13:02:32.409] 29.848
[2020-06-29 13:02:32.477] 29.852
[2020-06-29 13:02:32.544] 29.860
[2020-06-29 13:02:32.612] 29.872
[2020-06-29 13:02:32.678] 29.878
[2020-06-29 13:02:32.745] 29.869
[2020-06-29 13:02:32.813] 29.863
[2020-06-29 13:02:32.880] 29.849
[2020-06-29 13:02:32.946] 29.837
[2020-06-29 13:02:33.013] 29.843
[2020-06-29 13:02:33.080] 29.849
[2020-06-29 13:02:33.146] 29.858
[2020-06-29 13:02:33.214] 29.863
[2020-06-29 13:02:33.283] 29.870
[2020-06-29 13:02:33.353] 29.886
[2020-06-29 13:02:33.417] 29.877
[2020-06-29 13:02:33.485] 29.872
[2020-06-29 13:02:33.548] 29.872
[2020-06-29 13:02:33.616] 29.880
[2020-06-29 13:02:33.682] 29.883
[2020-06-29 13:02:33.749] 29.881
[2020-06-29 13:02:33.816] 29.887
[2020-06-29 13:02:33.883] 29.898
[2020-06-29 13:02:33.951] 29.919
[2020-06-29 13:02:34.017] 29.933
[2020-06-29 13:02:34.084] 29.924
[2020-06-29 13:02:34.151] 29.924
[2020-06-29 13:02:34.217] 29.928
[2020-06-29 13:02:34.284] 29.933
[2020-06-29 13:02:34.351] 29.920
[2020-06-29 13:02:34.418] 29.915
[2020-06-29 13:02:34.485] 29.909
[2020-06-29 13:02:34.555] 29.903
[2020-06-29 13:02:34.618] 29.904
[2020-06-29 13:02:34.686] 29.901
[2020-06-29 13:02:34.757] 29.885
[2020-06-29 13:02:34.819] 29.893
[2020-06-29 13:02:34.886] 29.906
[2020-06-29 13:02:34.952] 29.908
[2020-06-29 13:02:35.019] 29.898
[2020-06-29 13:02:35.086] 29.895
[2020-06-29 13:02:35.154] 29.883
[2020-06-29 13:02:35.223] 29.891
[2020-06-29 13:02:35.286] 29.902
[2020-06-29 13:02:35.354] 29.892
[2020-06-29 13:02:35.420] 29.894
[2020-06-29 13:02:35.488] 29.895
[2020-06-29 13:02:35.556] 29.882
[2020-06-29 13:02:35.622] 29.888
[2020-06-29 13:02:35.688] 29.882
[2020-06-29 13:02:35.755] 29.890
[2020-06-29 13:02:35.822] 29.894
[2020-06-29 13:02:35.889] 29.905
[2020-06-29 13:02:35.957] 29.907
[2020-06-29 13:02:36.025] 29.899
[2020-06-29 13:02:36.091] 29.883
[2020-06-29 13:02:36.157] 29.879
[2020-06-29 13:02:36.224] 29.892
[2020-06-29 13:02:36.292] 29.902
[2020-06-29 13:02:36.358] 29.897
[2020-06-29 13:02:36.424] 29.888
[2020-06-29 13:02:36.491] 29.890
[2020-06-29 13:02:36.558] 29.881
[2020-06-29 13:02:36.625] 29.884
[2020-06-29 13:02:36.693] 29.882
[2020-06-29 13:02:36.759] 29.879
[2020-06-29 13:02:36.825] 29.883
[2020-06-29 13:02:36.892] 29.892
[2020-06-29 13:02:36.960] 29.890
[2020-06-29 13:02:37.027] 29.895
[2020-06-29 13:02:37.096] 29.892
[2020-06-29 13:02:37.160] 29.883
[2020-06-29 13:02:37.227] 29.881
[2020-06-29 13:02:37.294] 29.883
[2020-06-29 13:02:37.361] 29.873
[2020-06-29 13:02:37.428] 29.873
[2020-06-29 13:02:37.495] 29.872
[2020-06-29 13:02:37.561] 29.871
[2020-06-29 13:02:37.628] 29.866
[2020-06-29 13:02:37.696] 29.858
[2020-06-29 13:02:37.764] 29.854
[2020-06-29 13:02:37.830] 29.843
[2020-06-29 13:02:37.897] 29.835
[2020-06-29 13:02:37.964] 29.838
[2020-06-29 13:02:38.032] 29.837
[2020-06-29 13:02:38.100] 29.839
[2020-06-29 13:02:38.168] 29.835
[2020-06-29 13:02:38.233] 29.834
[2020-06-29 13:02:38.299] 29.833
[2020-06-29 13:02:38.366] 29.826
[2020-06-29 13:02:38.433] 29.825
[2020-06-29 13:02:38.502] 29.836
[2020-06-29 13:02:38.568] 29.846
[2020-06-29 13:02:38.636] 29.840
[2020-06-29 13:02:38.701] 29.850
[2020-06-29 13:02:38.769] 29.852
[2020-06-29 13:02:38.835] 29.849
[2020-06-29 13:02:38.904] 29.843
[2020-06-29 13:02:38.971] 29.852
[2020-06-29 13:02:39.039] 29.847
[2020-06-29 13:02:39.105] 29.856
[2020-06-29 13:02:39.171] 29.845
[2020-06-29 13:02:39.238] 29.848
[2020-06-29 13:02:39.305] 29.843
[2020-06-29 13:02:39.373] 29.851
[2020-06-29 13:02:39.439] 29.856
[2020-06-29 13:02:39.505] 29.863
[2020-06-29 13:02:39.572] 29.868
[2020-06-29 13:02:39.639] 29.862
[2020-06-29 13:02:39.707] 29.864
[2020-06-29 13:02:39.775] 29.864
[2020-06-29 13:02:39.840] 29.854
[2020-06-29 13:02:39.907] 29.850
[2020-06-29 13:02:39.974] 29.846
[2020-06-29 13:02:40.042] 29.847
[2020-06-29 13:02:40.108] 29.856
[2020-06-29 13:02:40.174] 29.863
[2020-06-29 13:02:40.242] 29.856
[2020-06-29 13:02:40.309] 29.865
[2020-06-29 13:02:40.376] 29.870
[2020-06-29 13:02:40.443] 29.873
[2020-06-29 13:02:40.510] 29.864
[2020-06-29 13:02:40.576] 29.870
[2020-06-29 13:02:40.644] 29.877
[2020-06-29 13:02:40.711] 29.898
[2020-06-29 13:02:40.779] 29.903
[2020-06-29 13:02:40.845] 29.910
[2020-06-29 13:02:40.912] 29.908
[2020-06-29 13:02:40.979] 29.904
[2020-06-29 13:02:41.045] 29.886
[2020-06-29 13:02:41.113] 29.875
[2020-06-29 13:02:41.179] 29.865
[2020-06-29 13:02:41.246] 29.867
[2020-06-29 13:02:41.313] 29.867
[2020-06-29 13:02:41.380] 29.875
[2020-06-29 13:02:41.447] 29.879
[2020-06-29 13:02:41.513] 29.884
[2020-06-29 13:02:41.581] 29.886
[2020-06-29 13:02:41.648] 29.883
[2020-06-29 13:02:41.714] 29.880
[2020-06-29 13:02:41.781] 29.864
[2020-06-29 13:02:41.848] 29.862
[2020-06-29 13:02:41.917] 29.862
[2020-06-29 13:02:41.985] 29.861
[2020-06-29 13:02:42.052] 29.863
[2020-06-29 13:02:42.119] 29.860
[2020-06-29 13:02:42.184] 29.851
[2020-06-29 13:02:42.251] 29.855
[2020-06-29 13:02:42.319] 29.857
[2020-06-29 13:02:42.385] 29.862
[2020-06-29 13:02:42.452] 29.866
[2020-06-29 13:02:42.520] 29.863
[2020-06-29 13:02:42.587] 29.858
[2020-06-29 13:02:42.653] 29.859
[2020-06-29 13:02:42.721] 29.856
[2020-06-29 13:02:42.787] 29.856
[2020-06-29 13:02:42.853] 29.868
[2020-06-29 13:02:42.924] 29.868
[2020-06-29 13:02:42.987] 29.862
[2020-06-29 13:02:43.054] 29.863
[2020-06-29 13:02:43.121] 29.872
[2020-06-29 13:02:43.187] 29.869
[2020-06-29 13:02:43.254] 29.868
[2020-06-29 13:02:43.321] 29.862
[2020-06-29 13:02:43.389] 29.858
[2020-06-29 13:02:43.456] 29.857
[2020-06-29 13:02:43.523] 29.873
[2020-06-29 13:02:43.589] 29.880
[2020-06-29 13:02:43.656] 29.891
[2020-06-29 13:02:43.724] 29.884
[2020-06-29 13:02:43.793] 29.874
[2020-06-29 13:02:43.859] 29.871
[2020-06-29 13:02:43.923] 29.861
[2020-06-29 13:02:43.991] 29.861
[2020-06-29 13:02:44.058] 29.861
[2020-06-29 13:02:44.126] 29.852
[2020-06-29 13:02:44.193] 29.848
[2020-06-29 13:02:44.261] 29.842
[2020-06-29 13:02:44.327] 29.849
[2020-06-29 13:02:44.393] 29.843
[2020-06-29 13:02:44.461] 29.847
[2020-06-29 13:02:44.527] 29.844
[2020-06-29 13:02:44.594] 29.851
[2020-06-29 13:02:44.661] 29.850
[2020-06-29 13:02:44.728] 29.856
[2020-06-29 13:02:44.796] 29.856
[2020-06-29 13:02:44.862] 29.857
[2020-06-29 13:02:44.930] 29.867
[2020-06-29 13:02:44.997] 29.890
[2020-06-29 13:02:45.063] 29.903
[2020-06-29 13:02:45.130] 29.905
[2020-06-29 13:02:45.200] 29.906
[2020-06-29 13:02:45.263] 29.895
[2020-06-29 13:02:45.334] 29.897
[2020-06-29 13:02:45.398] 29.891
[2020-06-29 13:02:45.465] 29.891
[2020-06-29 13:02:45.532] 29.906
[2020-06-29 13:02:45.598] 29.914
[2020-06-29 13:02:45.666] 29.915
[2020-06-29 13:02:45.733] 29.920
[2020-06-29 13:02:45.799] 29.916
[2020-06-29 13:02:45.866] 29.918
[2020-06-29 13:02:45.933] 29.899
[2020-06-29 13:02:46.001] 29.891
[2020-06-29 13:02:46.066] 29.885
[2020-06-29 13:02:46.133] 29.877
[2020-06-29 13:02:46.199] 29.878
[2020-06-29 13:02:46.268] 29.877
[2020-06-29 13:02:46.336] 29.870
[2020-06-29 13:02:46.402] 29.872
[2020-06-29 13:02:46.470] 29.881
[2020-06-29 13:02:46.537] 29.885
[2020-06-29 13:02:46.601] 29.881
[2020-06-29 13:02:46.668] 29.869
[2020-06-29 13:02:46.736] 29.867
[2020-06-29 13:02:46.803] 29.868
[2020-06-29 13:02:46.870] 29.875
[2020-06-29 13:02:46.937] 29.866
[2020-06-29 13:02:47.004] 29.864
[2020-06-29 13:02:47.071] 29.865
[2020-06-29 13:02:47.137] 29.849
[2020-06-29 13:02:47.205] 29.843
[2020-06-29 13:02:47.272] 29.840
[2020-06-29 13:02:47.338] 29.832
[2020-06-29 13:02:47.405] 29.829
[2020-06-29 13:02:47.474] 29.828
[2020-06-29 13:02:47.540] 29.830
[2020-06-29 13:02:47.607] 29.842
[2020-06-29 13:02:47.673] 29.860
[2020-06-29 13:02:47.741] 29.872
[2020-06-29 13:02:47.807] 29.873
[2020-06-29 13:02:47.875] 29.866
[2020-06-29 13:02:47.942] 29.879
[2020-06-29 13:02:48.010] 29.883
[2020-06-29 13:02:48.076] 29.890
[2020-06-29 13:02:48.141] 29.882
[2020-06-29 13:02:48.208] 29.870
[2020-06-29 13:02:48.275] 29.876
